gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,act,at,bkvlps,capx,ceql,csho,dltt,dt,dvp,ebitda,emp,lct,lt,ni,ppegt,pstkl,revt,seq,teq,xad,xrd,cik,costat,dvpsp_f,mkvalt,prcc_f,gsector,naics,ipodate
011856,2015-12-31,2015,INDL,C,D,STD,TFC,89832Q109,TRUIST FINANCIAL CORP,USD,12,,209947.0000,31.5646,,24631.0000,780.3370,18298.0000,,148.0000,5032.0000,37.2000,,182607.0000,2084.0000,,2675.0000,10372.0000,27306.0000,27340.0000,,,0000092230,A,1.0500,29504.5420,37.8100,40,522110,
011856,2016-12-31,2016,FS,C,D,STD,TFC,89832Q109,TRUIST FINANCIAL CORP,USD,12,,219276.0000,,,,,18269.0000,,167.0000,,37.5000,,189350.0000,,,,11538.0000,29881.0000,29926.0000,,,0000092230,A,1.1500,38061.5145,47.0200,40,522110,
011856,2016-12-31,2016,INDL,C,D,STD,TFC,89832Q109,TRUIST FINANCIAL CORP,USD,12,,219276.0000,33.0350,0.0000,26741.0000,809.4750,18269.0000,,167.0000,5471.0000,37.5000,,189350.0000,2426.0000,,3140.0000,11538.0000,29881.0000,29926.0000,,,0000092230,A,1.1500,38061.5145,47.0200,40,522110,
011856,2017-12-31,2017,FS,C,D,STD,TFC,89832Q109,TRUIST FINANCIAL CORP,USD,12,,221642.0000,,,,,21202.0000,,174.0000,,36.4840,,191947.0000,,,,12156.0000,29648.0000,29695.0000,,,0000092230,A,1.2600,38881.3383,49.7200,40,522110,
011856,2017-12-31,2017,INDL,C,D,STD,TFC,89832Q109,TRUIST FINANCIAL CORP,USD,12,,221642.0000,33.8974,0.0000,26508.0000,782.0060,21202.0000,,174.0000,5865.0000,36.4840,,191947.0000,2394.0000,,3140.0000,12156.0000,29648.0000,29695.0000,,,0000092230,A,1.2600,38881.3383,49.7200,40,522110,
011856,2018-12-31,2018,FS,C,D,STD,TFC,89832Q109,TRUIST FINANCIAL CORP,USD,12,,225697.0000,,,,,18872.0000,,174.0000,,35.8520,,195519.0000,,,,12996.0000,30122.0000,30178.0000,,,0000092230,A,1.5600,33067.2823,43.3200,40,522110,
011856,2018-12-31,2018,INDL,C,D,STD,TFC,89832Q109,TRUIST FINANCIAL CORP,USD,12,,225697.0000,35.3479,0.0000,26982.0000,763.3260,18872.0000,,174.0000,5921.0000,35.8520,,195519.0000,3237.0000,,3140.0000,12996.0000,30122.0000,30178.0000,,,0000092230,A,1.5600,33067.2823,43.3200,40,522110,
011856,2019-12-31,2019,FS,C,D,STD,TFC,89832Q109,TRUIST FINANCIAL CORP,USD,12,,473078.0000,,,,,37190.0000,,196.0000,,59.0000,,406520.0000,,,,14682.0000,66384.0000,66558.0000,,,0000092230,A,1.7100,75590.7891,56.3200,40,522110,
011856,2019-12-31,2019,INDL,C,D,STD,TFC,89832Q109,TRUIST FINANCIAL CORP,USD,12,,473078.0000,45.6300,0.0000,61243.0000,1342.1660,37190.0000,,196.0000,6351.0000,59.0000,,406520.0000,3224.0000,,5141.0000,14682.0000,66384.0000,66558.0000,137.0000,,0000092230,A,1.7100,75590.7891,56.3200,40,522110,
012124,2010-12-31,2010,FS,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,807698.0000,,,,,165546.0000,,881.0000,,62.5420,,742291.0000,,10637.0000,,37136.0000,57211.0000,65407.0000,,,0000895421,A,0.2000,41142.1186,27.2100,40,523110,
012124,2010-12-31,2010,INDL,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,807698.0000,31.4903,1201.0000,47614.0000,1512.0220,165546.0000,192457.0000,881.0000,13551.0000,62.5420,,742291.0000,4684.0000,10630.0000,9597.0000,37392.0000,57211.0000,65407.0000,,,0000895421,A,0.2000,41142.1186,27.2100,40,523110,
012124,2011-12-31,2011,FS,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,749898.0000,,,,,149152.0000,,2018.0000,,61.8990,,679820.0000,,11309.0000,,40927.0000,62049.0000,70078.0000,,,0000895421,A,0.2000,29155.2982,15.1300,40,523110,
012124,2011-12-31,2011,INDL,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,749898.0000,31.4175,1304.0000,60541.0000,1926.9860,149152.0000,184234.0000,2018.0000,15865.0000,61.8990,,679820.0000,4111.0000,11309.0000,1508.0000,40927.0000,62049.0000,70078.0000,,,0000895421,A,0.2000,29155.2982,15.1300,40,523110,
012124,2012-12-31,2012,FS,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,780960.0000,,,,,144268.0000,,96.0000,,57.0610,,711223.0000,,11471.0000,,32007.0000,62109.0000,65428.0000,,,0000895421,A,0.2000,37743.6830,19.1200,40,523110,
012124,2012-12-31,2012,INDL,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,780960.0000,30.6989,1312.0000,60601.0000,1974.0420,144268.0000,169571.0000,96.0000,7983.0000,57.0610,,711223.0000,68.0000,11471.0000,1508.0000,32007.0000,62109.0000,65428.0000,,,0000895421,A,0.2000,37743.6830,19.1200,40,523110,
012124,2013-12-31,2013,FS,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,832702.0000,,,,,129382.0000,,120.0000,,55.7940,,763672.0000,,12439.0000,,36848.0000,65921.0000,69030.0000,,,0000895421,A,0.2000,60991.0918,31.3600,40,523110,
012124,2013-12-31,2013,INDL,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,832702.0000,32.2392,1316.0000,62701.0000,1944.8690,129382.0000,153575.0000,120.0000,11515.0000,55.7940,,763672.0000,2932.0000,12439.0000,3220.0000,36848.0000,65921.0000,69030.0000,,,0000895421,A,0.2000,60991.0918,31.3600,40,523110,
012124,2014-12-31,2014,FS,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,801510.0000,,,,,152772.0000,,311.0000,,55.8020,,729406.0000,,12216.0000,,37661.0000,70900.0000,72104.0000,,,0000895421,A,0.3500,75698.0240,38.8000,40,523110,
012124,2014-12-31,2014,INDL,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,801510.0000,33.2551,992.0000,64880.0000,1950.9800,132032.0000,152772.0000,311.0000,11967.0000,55.8020,,729406.0000,3467.0000,12327.0000,6020.0000,37661.0000,70900.0000,72104.0000,,,0000895421,A,0.3500,75698.0240,38.8000,40,523110,
012124,2015-12-31,2015,FS,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,787465.0000,,,,,131372.0000,,452.0000,,56.2180,,711281.0000,,12746.0000,,37968.0000,75182.0000,76184.0000,,,0000895421,A,0.5500,,31.8100,40,523110,
012124,2015-12-31,2015,INDL,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,787465.0000,35.2402,1373.0000,67662.0000,1920.0240,131372.0000,153768.0000,452.0000,12663.0000,56.2180,,711281.0000,6127.0000,13513.0000,7520.0000,37968.0000,75182.0000,76184.0000,,,0000895421,A,0.5500,,31.8100,40,523110,
012124,2016-12-31,2016,FS,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,814949.0000,,,,,138648.0000,,468.0000,,55.3110,,737772.0000,,,,37949.0000,76050.0000,77177.0000,,,0000895421,A,0.7000,78267.3645,42.2500,40,523110,
012124,2016-12-31,2016,INDL,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,814949.0000,36.9936,1276.0000,68530.0000,1852.4820,138648.0000,164775.0000,468.0000,13819.0000,55.3110,,737772.0000,5979.0000,,7520.0000,37949.0000,76050.0000,77177.0000,,,0000895421,A,0.7000,78267.3645,42.2500,40,523110,
012124,2017-12-31,2017,FS,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,851733.0000,,,,,167193.0000,,523.0000,,57.6330,,773267.0000,,,,43642.0000,77391.0000,78466.0000,,,0000895421,A,0.9000,93820.9249,52.4700,40,523110,
012124,2017-12-31,2017,INDL,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,851733.0000,38.4539,1629.0000,68759.0000,1788.0870,167193.0000,191063.0000,523.0000,17666.0000,57.6330,,773267.0000,6111.0000,,8632.0000,43642.0000,77391.0000,78466.0000,,,0000895421,A,0.9000,93820.9249,52.4700,40,523110,
012124,2018-12-31,2018,FS,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,853531.0000,,,,,163423.0000,,526.0000,,60.3480,,772125.0000,,,,50193.0000,80246.0000,81406.0000,,,0000895421,A,1.1000,67398.2199,39.6500,40,523110,
012124,2018-12-31,2018,INDL,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,853531.0000,42.1301,1865.0000,71614.0000,1699.8290,163423.0000,188117.0000,526.0000,21912.0000,60.3480,,772125.0000,8748.0000,,8632.0000,50193.0000,80246.0000,81406.0000,,,0000895421,A,1.1000,67398.2199,39.6500,40,523110,
012124,2019-12-31,2019,FS,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,895429.0000,,,,,174436.0000,,524.0000,,60.4310,,812732.0000,,,,53823.0000,81549.0000,82697.0000,,,0000895421,A,1.3000,81483.9509,51.1200,40,523110,
012124,2019-12-31,2019,INDL,C,D,STD,MS,617446448,MORGAN STANLEY,USD,12,,895429.0000,45.8157,1826.0000,73029.0000,1593.9740,174436.0000,194838.0000,530.0000,24463.0000,60.4310,,812732.0000,9042.0000,,8520.0000,53823.0000,81549.0000,82697.0000,,,0000895421,A,1.3000,81483.9509,51.1200,40,523110,
012138,2010-12-31,2010,FS,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,3642.0000,,,,,0.0000,,0.0000,,5.0520,,345.5000,,940.8000,,2404.2000,3296.5000,3296.5000,,,0001113169,A,1.0800,16700.3704,64.5400,40,523940,
012138,2010-12-31,2010,INDL,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,3642.0000,12.7396,118.0000,3296.5000,258.7600,0.0000,0.0000,0.0000,1099.5000,5.0520,,345.5000,672.2000,940.8000,0.0000,2370.7000,3296.5000,3296.5000,86.9000,,0001113169,A,1.0800,16700.3704,64.5400,40,523940,
012138,2011-12-31,2011,FS,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,3770.3000,,,,,0.0000,,0.0000,,5.2550,,349.6000,,986.9000,,2773.9000,3420.7000,3420.7000,,,0001113169,A,1.2400,14423.8404,56.9500,40,523940,
012138,2011-12-31,2011,INDL,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,3770.3000,13.5060,82.3000,3420.7000,253.2720,0.0000,0.0000,0.0000,1299.3000,5.2550,,349.6000,773.2000,986.9000,0.0000,2750.2000,3420.7000,3420.7000,90.8000,,0001113169,A,1.2400,14423.8404,56.9500,40,523940,
012138,2012-12-31,2012,FS,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,4202.8000,,,,,0.0000,,0.0000,,5.3720,,356.7000,,1014.8000,,3095.6000,3846.1000,3846.1000,,,0001113169,A,2.3600,16736.2668,65.1171,40,523940,
012138,2012-12-31,2012,INDL,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,4202.8000,14.9643,76.9000,3846.1000,257.0180,0.0000,0.0000,0.0000,1445.6000,5.3720,,356.7000,883.6000,1014.8000,0.0000,3024.8000,3846.1000,3846.1000,89.8000,,0001113169,A,2.3600,16736.2668,65.1171,40,523940,
012138,2013-12-31,2013,FS,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,5033.1000,,,,,0.0000,,0.0000,,5.6680,,215.0000,,1084.3000,,3547.2000,4818.1000,4818.1000,,,0001113169,A,1.5200,21953.8552,83.7700,40,523940,
012138,2013-12-31,2013,INDL,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,5033.1000,18.3846,105.8000,4818.1000,262.0730,0.0000,0.0000,0.0000,1731.9000,5.6680,,215.0000,1047.7000,1084.3000,0.0000,3485.7000,4818.1000,4818.1000,88.7000,,0001113169,A,1.5200,21953.8552,83.7700,40,523940,
012138,2014-12-31,2014,FS,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,5644.4000,,,,,0.0000,,0.0000,,5.8700,,249.2000,,1177.4000,,4094.3000,5395.2000,5395.2000,,,0001113169,A,1.7600,22418.9046,85.8600,40,523940,
012138,2014-12-31,2014,INDL,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,5644.4000,20.6626,126.2000,5395.2000,261.1100,0.0000,0.0000,0.0000,2002.6000,5.8700,,249.2000,1229.6000,1177.4000,0.0000,3982.1000,5395.2000,5395.2000,76.0000,,0001113169,A,1.7600,22418.9046,85.8600,40,523940,
012138,2015-12-31,2015,FS,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,5106.9000,,,,,0.0000,,0.0000,,5.9990,,344.9000,,1313.5000,,4304.1000,4762.0000,4762.0000,,,0001113169,A,4.0800,17906.0288,71.4900,40,523940,
012138,2015-12-31,2015,INDL,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,5106.9000,19.0123,151.3000,4762.0000,250.4690,0.0000,0.0000,0.0000,2025.2000,5.9990,,344.9000,1223.0000,1313.5000,0.0000,4200.6000,4762.0000,4762.0000,79.7000,,0001113169,A,4.0800,17906.0288,71.4900,40,523940,
012138,2016-12-31,2016,FS,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,6225.0000,,,,,0.0000,,0.0000,,6.3290,,529.2000,,1435.5000,,4452.0000,5008.6000,5008.6000,,,0001113169,A,2.1600,18422.4438,75.2600,40,523940,
012138,2016-12-31,2016,INDL,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,6225.0000,20.4613,148.3000,5008.6000,244.7840,0.0000,0.0000,0.0000,1933.0000,6.3290,,529.2000,1215.0000,1435.5000,0.0000,4222.9000,5008.6000,5008.6000,79.9000,,0001113169,A,2.1600,18422.4438,75.2600,40,523940,
012138,2017-12-31,2017,FS,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,7534.7000,,,,,0.0000,,0.0000,,6.8810,,717.5000,,1596.9000,,5189.3000,5824.4000,5824.4000,,,0001113169,A,2.2800,25719.4972,104.9300,40,523940,
012138,2017-12-31,2017,INDL,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,7534.7000,23.7623,186.1000,5824.4000,245.1110,0.0000,0.0000,0.0000,2202.4000,6.8810,,717.5000,1497.8000,1596.9000,0.0000,4793.0000,5824.4000,5824.4000,92.0000,,0001113169,A,2.2800,25719.4972,104.9300,40,523940,
012138,2018-12-31,2018,FS,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,7689.3000,,,,,0.0000,,0.0000,,7.0220,,824.7000,,1675.2000,,5395.8000,6124.3000,6124.3000,,,0001113169,A,2.8000,21978.5301,92.3200,40,523940,
012138,2018-12-31,2018,INDL,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,7689.3000,25.7249,168.5000,6124.3000,238.0690,0.0000,0.0000,0.0000,2514.7000,7.0220,,824.7000,1837.5000,1675.2000,0.0000,5372.6000,6124.3000,6124.3000,99.6000,,0001113169,A,2.8000,21978.5301,92.3200,40,523940,
012138,2019-12-31,2019,FS,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,9330.4000,,,,,146.3000,,0.0000,,7.3650,,1107.3000,,1927.6000,,6158.2000,7102.1000,7102.1000,,,0001113169,A,3.0400,28658.4738,121.8400,40,523940,
012138,2019-12-31,2019,INDL,C,D,STD,TROW,74144T108,PRICE (T. ROWE) GROUP,USD,12,,9330.4000,30.1942,204.6000,7102.1000,235.2140,146.3000,146.3000,0.0000,2577.8000,7.3650,,1107.3000,2131.3000,1927.6000,0.0000,5617.9000,7102.1000,7102.1000,96.8000,,0001113169,A,3.0400,28658.4738,121.8400,40,523940,
012141,2010-06-30,2010,INDL,C,D,STD,MSFT,594918104,MICROSOFT CORP,USD,6,55676.0000,86113.0000,5.3271,1977.0000,46175.0000,8668.0000,4939.0000,4939.0000,0.0000,26664.0000,89.0000,26147.0000,39938.0000,18760.0000,16259.0000,0.0000,62484.0000,46175.0000,46175.0000,1600.0000,8714.0000,0000789019,A,0.5200,199450.6800,23.0100,45,513210,1986-03-13
012141,2011-06-30,2011,INDL,C,D,STD,MSFT,594918104,MICROSOFT CORP,USD,6,74918.0000,108704.0000,6.8151,2355.0000,57083.0000,8376.0000,11921.0000,11921.0000,0.0000,29698.0000,90.0000,28774.0000,51621.0000,23150.0000,17991.0000,0.0000,69943.0000,57083.0000,57083.0000,1900.0000,9043.0000,0000789019,A,0.6100,217776.0000,26.0000,45,513210,1986-03-13
012141,2012-06-30,2012,INDL,C,D,STD,MSFT,594918104,MICROSOFT CORP,USD,6,85084.0000,121271.0000,7.9183,2305.0000,66363.0000,8381.0000,10713.0000,11944.0000,0.0000,30714.0000,94.0000,32688.0000,54908.0000,16978.0000,19231.0000,0.0000,73723.0000,66363.0000,66363.0000,1600.0000,9811.0000,0000789019,A,0.7600,256374.7900,30.5900,45,513210,1986-03-13
012141,2013-06-30,2013,INDL,C,D,STD,MSFT,594918104,MICROSOFT CORP,USD,6,101466.0000,142431.0000,9.4793,4257.0000,78944.0000,8328.0000,12601.0000,15600.0000,0.0000,30836.0000,99.0000,37417.0000,63487.0000,21863.0000,22504.0000,0.0000,77849.0000,78944.0000,78944.0000,2600.0000,10411.0000,0000789019,A,0.8900,287690.7600,34.5450,45,513210,1986-03-13
012141,2014-06-30,2014,INDL,C,D,STD,MSFT,594918104,MICROSOFT CORP,USD,6,114246.0000,172384.0000,10.8974,5485.0000,89784.0000,8239.0000,20645.0000,20645.0000,0.0000,31749.0000,128.0000,45625.0000,82600.0000,22074.0000,27804.0000,0.0000,86451.0000,89784.0000,89784.0000,2300.0000,11381.0000,0000789019,A,1.0700,343566.3000,41.7000,45,513210,1986-03-13
012141,2015-06-30,2015,INDL,C,D,STD,MSFT,594918104,MICROSOFT CORP,USD,6,124712.0000,176223.0000,9.9767,5944.0000,80083.0000,8027.0000,27808.0000,30307.0000,0.0000,33572.0000,118.0000,49858.0000,96140.0000,12193.0000,32337.0000,0.0000,93580.0000,80083.0000,80083.0000,1900.0000,12046.0000,0000789019,A,1.2100,354392.0500,44.1500,45,513210,1986-03-13
012141,2016-06-30,2016,INDL,C,D,STD,MSFT,594918104,MICROSOFT CORP,USD,6,139660.0000,193694.0000,9.2209,8343.0000,71997.0000,7808.0000,41544.0000,41569.0000,0.0000,27170.0000,114.0000,59357.0000,121697.0000,16798.0000,38156.0000,0.0000,85320.0000,71997.0000,71997.0000,1600.0000,11988.0000,0000789019,A,1.3900,399535.3600,51.1700,45,513210,1986-03-13
012141,2017-06-30,2017,INDL,C,D,STD,MSFT,594918104,MICROSOFT CORP,USD,6,159851.0000,241086.0000,9.3921,8129.0000,72394.0000,7708.0000,78473.0000,79635.0000,0.0000,30432.0000,124.0000,64527.0000,168692.0000,21204.0000,47913.0000,0.0000,89950.0000,72394.0000,72394.0000,1500.0000,13037.0000,0000789019,A,1.5300,531312.4400,68.9300,45,513210,1986-03-13
012141,2018-06-30,2018,INDL,C,D,STD,MSFT,594918104,MICROSOFT CORP,USD,6,169662.0000,258848.0000,10.7748,11632.0000,82718.0000,7677.0000,81935.0000,87508.0000,0.0000,44958.0000,131.0000,58488.0000,176130.0000,16571.0000,65369.0000,0.0000,110360.0000,82718.0000,82718.0000,1600.0000,14726.0000,0000789019,A,1.6500,757028.9700,98.6100,45,513210,1986-03-13
012141,2019-06-30,2019,INDL,C,D,STD,MSFT,594918104,MICROSOFT CORP,USD,6,175552.0000,286556.0000,13.3887,13925.0000,102330.0000,7643.0000,79107.0000,86455.0000,0.0000,54559.0000,144.0000,69420.0000,184226.0000,39240.0000,79186.0000,0.0000,125843.0000,102330.0000,102330.0000,1600.0000,16876.0000,0000789019,A,1.8000,1023856.2800,133.9600,45,513210,1986-03-13
012142,2010-05-31,2009,INDL,C,D,STD,ORCL,68389X105,ORACLE CORP,USD,5,27004.0000,61578.0000,6.1277,230.0000,30798.0000,5026.0000,11510.0000,14655.0000,0.0000,12109.0000,105.0000,14691.0000,30379.0000,6135.0000,4648.0000,0.0000,26820.0000,30798.0000,31199.0000,75.0000,3254.0000,0001341439,A,0.2000,113436.8200,22.5700,45,519130,
012142,2011-05-31,2010,INDL,C,D,STD,ORCL,68389X105,ORACLE CORP,USD,5,39174.0000,73535.0000,7.8485,450.0000,39776.0000,5068.0000,14772.0000,14772.0000,0.0000,15404.0000,108.0000,14192.0000,33290.0000,8547.0000,5095.0000,0.0000,35622.0000,39776.0000,40245.0000,88.0000,4519.0000,0001341439,A,0.2100,173426.9600,34.2200,45,519130,
012142,2012-05-31,2011,INDL,C,D,STD,ORCL,68389X105,ORACLE CORP,USD,5,40023.0000,78327.0000,8.9068,648.0000,43688.0000,4905.0000,13524.0000,14774.0000,0.0000,16973.0000,115.0000,15388.0000,34240.0000,9981.0000,5419.0000,0.0000,37121.0000,43688.0000,44087.0000,79.0000,4523.0000,0001341439,A,0.2400,129835.3500,26.4700,45,519130,
012142,2013-05-31,2012,INDL,C,D,STD,ORCL,68389X105,ORACLE CORP,USD,5,41692.0000,81812.0000,9.6100,650.0000,44648.0000,4646.0000,18494.0000,18494.0000,0.0000,17274.0000,120.0000,12872.0000,36667.0000,10925.0000,5756.0000,0.0000,37180.0000,44648.0000,45145.0000,85.0000,4850.0000,0001341439,A,0.3000,156941.8800,33.7800,45,519130,
012142,2014-05-31,2013,INDL,C,D,STD,ORCL,68389X105,ORACLE CORP,USD,5,48138.0000,90344.0000,10.5013,580.0000,46878.0000,4464.0000,22667.0000,24175.0000,0.0000,17834.0000,122.0000,14389.0000,42897.0000,10955.0000,6239.0000,0.0000,38275.0000,46878.0000,47447.0000,79.0000,5151.0000,0001341439,A,0.4800,187577.2800,42.0200,45,519130,
012142,2015-05-31,2014,INDL,C,D,STD,ORCL,68389X105,ORACLE CORP,USD,5,63183.0000,110903.0000,11.2049,1391.0000,48663.0000,4343.0000,39959.0000,41958.0000,0.0000,17070.0000,132.0000,15291.0000,61805.0000,9938.0000,7295.0000,0.0000,38226.0000,48663.0000,49098.0000,55.0000,5524.0000,0001341439,A,0.5100,188877.0700,43.4900,45,519130,
012142,2016-05-31,2015,INDL,C,D,STD,ORCL,68389X105,ORACLE CORP,USD,5,64313.0000,112180.0000,11.4473,1189.0000,47289.0000,4131.0000,40105.0000,43855.0000,0.0000,15555.0000,136.0000,17208.0000,64390.0000,8901.0000,8096.0000,0.0000,37047.0000,47289.0000,47790.0000,68.0000,5787.0000,0001341439,A,0.6000,166066.2000,40.2000,45,519130,
012142,2017-05-31,2016,INDL,C,D,STD,ORCL,68389X105,ORACLE CORP,USD,5,74515.0000,134991.0000,13.0191,2021.0000,53860.0000,4137.0000,48112.0000,57909.0000,0.0000,15618.0000,138.0000,24178.0000,80745.0000,9335.0000,10294.0000,0.0000,37728.0000,53860.0000,54246.0000,95.0000,6159.0000,0001341439,A,0.6400,187778.4300,45.3900,45,519130,
012142,2018-05-31,2017,INDL,C,D,STD,ORCL,68389X105,ORACLE CORP,USD,5,75964.0000,137264.0000,11.4401,1736.0000,45726.0000,3997.0000,56128.0000,60619.0000,0.0000,17052.0000,137.0000,19195.0000,91040.0000,3825.0000,11808.0000,0.0000,39831.0000,45726.0000,46224.0000,138.0000,6091.0000,0001341439,A,0.7600,186739.8400,46.7200,45,519130,
012142,2019-05-31,2018,INDL,C,D,STD,ORCL,68389X105,ORACLE CORP,USD,5,46386.0000,108709.0000,6.4856,1660.0000,21785.0000,3359.0000,51673.0000,56167.0000,0.0000,16876.0000,136.0000,18630.0000,86346.0000,11083.0000,13075.0000,0.0000,39506.0000,21785.0000,22363.0000,169.0000,6026.0000,0001341439,A,0.8100,169965.4000,50.6000,45,519130,
012441,2010-12-31,2010,INDL,C,D,STD,IT,366651107,GARTNER INC,USD,12,621.1020,1285.6580,1.9487,21.6940,187.0560,95.9880,180.0000,220.1560,0.0000,193.0420,4.4610,811.1520,1098.6020,96.2850,202.5970,0.0000,1288.4540,187.0560,187.0560,,,0000749251,A,0.0000,3186.8016,33.2000,45,541910,1993-10-04
012441,2011-12-31,2011,INDL,C,D,STD,IT,366651107,GARTNER INC,USD,12,705.7850,1379.8720,1.9475,41.9540,181.7840,93.3430,150.0000,200.0000,0.0000,246.1260,4.9750,921.1370,1198.0880,136.9020,229.3340,0.0000,1468.5880,181.7840,181.7840,,,0000749251,A,0.0000,3245.5361,34.7700,45,541910,1993-10-04
012441,2012-12-31,2012,INDL,C,D,STD,IT,366651107,GARTNER INC,USD,12,927.4660,1621.2770,3.2848,44.3370,306.6730,93.3610,115.0000,205.0000,0.0000,277.8980,5.4680,1070.0000,1314.6040,165.9030,229.4200,0.0000,1615.8080,306.6730,306.6730,,,0000749251,A,0.0000,4296.4732,46.0200,45,541910,1993-10-04
012441,2013-12-31,2013,INDL,C,D,STD,IT,366651107,GARTNER INC,USD,12,1084.8820,1783.5820,3.9288,36.4980,361.3160,91.9650,136.2500,205.0000,0.0000,310.2710,5.9970,1159.9230,1422.2660,182.8010,240.9250,0.0000,1784.2130,361.3160,361.3160,,,0000749251,A,0.0000,6534.1133,71.0500,45,541910,1993-10-04
012441,2014-12-31,2014,INDL,C,D,STD,IT,366651107,GARTNER INC,USD,12,1096.6580,1904.3510,1.8415,38.4860,161.1710,87.5200,385.0000,405.0000,0.0000,347.4410,6.7580,1215.2180,1743.1800,183.7660,259.6080,0.0000,2021.4410,161.1710,161.1710,,,0000749251,A,0.0000,7370.0592,84.2100,45,541910,1993-10-04
012441,2015-12-31,2015,INDL,C,D,STD,IT,366651107,GARTNER INC,USD,12,1140.9970,2174.6860,-1.6080,46.1280,-132.4000,82.3380,790.0000,825.0000,0.0000,361.3030,7.8340,1323.4920,2307.0860,175.6350,274.3700,0.0000,2163.0560,-132.4000,-132.4000,,,0000749251,A,0.0000,7468.0566,90.7000,45,541910,1993-10-04
012441,2016-12-31,2016,INDL,C,D,STD,IT,366651107,GARTNER INC,USD,12,1343.1960,2367.3350,0.7366,49.8630,60.8780,82.6510,664.3910,694.3910,0.0000,409.7080,8.8130,1460.2490,2306.4570,193.5820,306.1250,0.0000,2444.5400,60.8780,60.8780,,,0000749251,A,0.0000,8353.5366,101.0700,45,541910,1993-10-04
012441,2017-12-31,2017,INDL,C,D,STD,IT,366651107,GARTNER INC,USD,12,2588.6080,7283.1730,10.8284,110.7650,983.4650,90.8230,2899.1240,3278.8450,0.0000,392.2920,15.1310,2822.5850,6299.7080,3.2790,432.0190,0.0000,3311.4940,983.4650,983.4650,,,0000749251,A,0.0000,11184.8525,123.1500,45,541910,1993-10-04
012441,2018-12-31,2018,INDL,C,D,STD,IT,366651107,GARTNER INC,USD,12,1811.7390,6201.4740,9.4843,126.8730,850.7570,89.7020,2116.1090,2281.6870,0.0000,622.5130,15.1730,2620.9350,5350.7170,122.4560,514.3620,0.0000,3975.4540,850.7570,850.7570,,,0000749251,A,0.0000,11467.5037,127.8400,45,541910,1993-10-04
012441,2019-12-31,2019,INDL,C,D,STD,IT,366651107,GARTNER INC,USD,12,2018.7410,7151.2940,10.5273,149.0160,938.5930,89.1580,2876.4210,3092.6550,0.0000,591.3290,16.7240,2856.5340,6212.7010,233.2900,1338.8510,0.0000,4245.3210,938.5930,938.5930,,,0000749251,A,0.0000,13739.2478,154.1000,45,541910,1993-10-04
