PCOMMFEES,PEXECDIRPD,PDIRPENSN,ANNDIRRET,DIRMTGFEE,NUMMTGS,DIRSTK,DIRSTKAD,DIROPT,DIROPTAD,SALES,SALECHG,SALE3LS,SALE5LS,OIBD,OIBDCHG,OIBD3LS,OIBD5LS,PRETAX,NIBEX,NI,NICHG,NI3LS,NI5LS,NIAC,EPSEX,EPSEXCHG,EPSEX3LS,EPSEX5LS,EPSIN,EPSINCHG,COMMEQ,SEQ,ROEPER,ROEAVG,ASSETS,ASSETCHG,ROA,MKTVAL,DIVYIELD,PRCCF,PRCC,SHRSOUT,TRS1YR,TRS3YR,TRS5YR,EMPL,AJEX,BS_VOLATILITY,BS_YIELD,SRCDATE,GVKEY,YEAR,FYR,NAICS,CONAME,CUSIP,TICKER,SIC
1,0,0,40,1.75,5,1.5,0,,0,6123.579,13.237,6.524,4.122,756.704,9.476,5.86,0.699,580.195,393.254,393.254,18.429,14.328,5.293,393.254,2.79,21.834,18.188,9.04,2.79,21.834,1647.246,1647.246,23.873,25.321,4274.151,16.063,9.201,6308.317,1.524,44.63,44.63,46.926,30.681,19.883,18.831,28.69,3,0.257,2.006,2005-03-10,009667,2004,12,,SHERWIN-WILLIAMS CO,82434810,SHW,2851
0,0,0,65,0,4,1.5,0,,0,7190.661,17.426,11.518,6.65,898.676,18.762,9.616,4.323,656.215,463.258,463.258,17.801,14.242,95.974,463.258,3.39,21.505,17.872,102.321,3.39,21.505,1730.612,1730.612,26.768,27.429,4369.195,2.224,10.603,6218.271,1.805,45.42,45.42,45.046,3.649,19.386,13.84,29.434,3,0.206,1.811,2006-03-10,009667,2005,12,,SHERWIN-WILLIAMS CO,82434810,SHW,2851
1,0,1,20,1,10,0,0,,0,1046.345,14.251,2.338,1.518,96.61,56.377,16.506,10.046,42.328,27.206,-17.316,,,11.99,-18.172,2.79,,,14.952,-1.93,,244.656,244.656,10.77,10.337,768.987,1.943,3.427,387.844,2.092,38.25,38.25,0.566,118.755,49.456,31.704,10,18,0.292,5.267,1993-03-03,009771,1992,12,335220,SMITH (A.O.),83186520,AOS,3630
1,0,1,20,1,6,0,0,,0,1193.87,14.099,8.48,3.291,124.735,29.112,12.724,11.169,70.802,42.678,42.678,,11.901,17.582,42.678,2.08,49.104,6.956,17.467,2.08,,269.63,269.63,15.828,16.597,823.099,7.037,5.185,740.32,1.874,35.75,35.75,2.299,92.548,72.723,41.636,10.8,9,0.314,3.913,1994-03-03,009771,1993,12,,SMITH (A.O.),83186520,AOS,3630
1,0,1,20,1,6,0,0,,0,1373.546,15.05,14.466,7.067,151.748,21.656,34.925,19.958,92.054,57.347,57.347,34.371,155.209,,57.347,2.75,32.212,,,2.75,32.212,312.745,312.745,18.337,19.694,847.857,3.008,6.764,503.149,2.041,24.5,24.5,2.323,-30.259,43.217,34.994,12.1,9,0.329,2.803,1995-03-01,009771,1994,12,,SMITH (A.O.),83186520,AOS,3630
1,0,1,20,1,6,0,0,,0,1544.77,12.466,13.867,10.558,165.862,9.301,19.741,13.753,96.886,61.413,61.413,7.09,31.179,15.057,61.413,2.94,6.909,28.211,11.578,2.94,6.909,372.364,372.364,16.493,17.928,952.918,12.391,6.445,431.862,2.795,20.75,20.75,2.324,-13.175,5.25,25.556,13,9,0.332,2.002,1996-03-04,009771,1995,12,,SMITH (A.O.),83186520,AOS,3630
1,0,1,20,1,8,0,0,,0,781.193,-49.43,-13.184,-3.13,82.202,-50.44,-12.978,5.878,42.329,25.249,65.417,6.52,-16.051,48.897,65.417,1.21,-58.844,-16.522,,3.13,6.463,424.639,424.639,5.946,6.336,884.988,-7.129,2.853,621.961,2.209,29.875,29.875,2.327,47.973,-3.594,30.425,7.7,9,0.341,2.237,1997-04-21,009771,1996,12,,SMITH (A.O.),83186520,AOS,3630
1,0,1,20,1,8,0,0,,0,832.937,6.624,-15.357,-4.46,89.026,8.302,-16.286,-1.622,58.912,37.553,153.83,135.153,-13.162,6.659,153.83,2.04,68.595,-9.476,7.897,8.35,166.773,399.705,399.705,9.395,9.111,716.516,-19.037,5.241,687.483,1.609,42.25,42.25,1.81,44.105,22.791,19.979,8.4,9,0.303,2.348,1998-03-02,009771,1997,12,,SMITH (A.O.),83186520,AOS,3630
1,0,1,20,1,6,0,0,,0,917.569,10.161,-15.94,-5.128,111.396,25.127,-12.426,-2.237,69.774,44.491,44.491,-71.078,-10.187,0.836,44.491,1.89,38.971,-1.205,6.389,1.89,-66.048,401.093,401.093,11.092,11.112,767.432,7.106,5.797,570.477,1.9,24.563,24.563,3.882,-11.212,23.71,2.771,9.7,6,0.345,2.205,1999-03-05,009771,1998,12,,SMITH (A.O.),83186520,AOS,3630
1,0,1,20,1,7,0,0,,0,1039.281,13.265,9.983,-5.425,127.068,14.069,15.625,-3.488,77.092,50.27,42.422,-4.65,25.802,-2.6,42.422,2.17,14.815,39.077,3.429,1.83,-3.175,431.084,431.084,11.661,12.082,1063.986,38.642,4.725,502.521,2.194,21.875,21.875,3.899,-9.253,5.105,8.327,15.1,6,0.382,1.907,2000-03-02,009771,1999,12,,SMITH (A.O.),83186520,AOS,3630
1,0,1,20,1.2,6,0.572,0,,0,1247.945,20.078,14.427,-4.178,124.079,-2.352,11.702,-5.639,65.088,41.656,29.753,-29.864,3.517,-7.47,29.753,1.78,-17.972,9.386,-1.908,1.27,-30.601,448.395,448.395,9.29,9.473,1059.176,-0.452,3.933,392.367,2.93,17.063,17.063,3.925,-19.699,-13.51,6.648,13.8,6,0.402,1.902,2001-03-05,009771,2000,12,,SMITH (A.O.),83186520,AOS,3630
1,0,0,20,1.2,6,0.561,0,,0,1151.156,-7.756,7.853,8.063,96.719,-22.05,-4.6,3.306,22.486,14.502,14.502,-51.259,-31.179,-10.497,14.502,0.61,-65.73,-31.405,-5.436,0.61,-51.969,451.878,451.878,3.209,3.222,1293.923,22.163,1.121,464.911,2.667,19.5,19.5,3.964,17.769,-4.97,1.888,14.8,6,0.392,2.342,2002-03-04,009771,2001,12,,SMITH (A.O.),83186520,AOS,3630
1,0,0,20,1.2,6,0.365,0,,0,1469.1,27.62,12.229,12.018,144.002,48.887,4.258,10.096,78.39,51.345,51.345,254.055,0.708,6.456,51.345,1.9,211.475,-4.332,6.916,1.9,211.475,511.052,511.052,10.047,10.664,1224.857,-5.338,4.192,766.736,1.999,27.01,27.01,4.84,41.398,10.17,1.502,16.2,6,0.441,2.597,2003-03-05,009771,2002,12,,SMITH (A.O.),83186520,AOS,3630
1,0,0,30,1.2,7,0.49,0,,0,1530.7,4.193,7.045,10.777,143.7,-0.21,5.015,5.225,79,52.2,52.2,1.665,7.811,3.248,52.2,1.8,-5.263,0.373,-0.971,1.8,-5.263,576.2,576.2,9.059,9.602,1279.9,4.494,4.078,1039.298,1.655,35.05,35.05,4.845,32.291,30.117,9.929,17,6,0.418,2.532,2004-03-03,009771,2003,12,,SMITH (A.O.),83186520,AOS,3630
1,0,0,30,1.5,6,0.693,0,,0,1653.1,7.996,12.821,9.727,116.1,-19.207,6.277,-1.789,47.5,35.4,35.4,-32.184,34.645,-6.774,35.4,1.21,-32.778,25.647,-11.026,1.21,-32.778,590.6,590.6,5.994,6.068,1312.8,2.571,2.697,883.53,2.071,29.94,29.94,4.944,-12.735,17.744,9.072,16.6,6,0.388,2.107,2005-03-07,009771,2004,12,,SMITH (A.O.),83186520,AOS,3630
1,0,0,30,1.5,7,0.673,0,,0,1689.2,2.184,4.763,6.242,153,31.783,2.041,4.279,68.7,46.5,46.5,31.356,-3.25,2.225,46.5,1.57,29.752,-6.161,-2.479,1.57,29.752,612.9,612.9,7.587,7.727,1292.7,-1.531,3.597,1059.972,1.823,35.1,35.1,5.069,19.881,11.44,18.173,17.65,6,0.354,1.908,2006-03-06,009771,2005,12,,SMITH (A.O.),83186520,AOS,3630
0,0,1,15,1.5,4,0,0,,0,491.309,1.621,5.17,9.35,70.875,8.697,7.103,9.79,61.47,37.399,32.945,-3.438,7.414,10.336,32.945,1.27,9.483,7.406,10.241,1.12,-3.448,220.469,220.469,16.963,17.287,294.811,6.136,12.686,715.111,1.672,25.125,32.875,30.895,-14.605,12.994,16.522,1.95,0.9451000001,0.244,1.403,1993-07-12,009777,1992,4,311421,SMUCKER (JM) CO,83269640,SJM,2033
0,0,1,15,1.5,5,0,0,,0,511.525,4.115,3.982,6.875,63.521,-10.376,1.31,4.629,52.723,30.498,30.498,-7.428,-1.326,2.05,30.498,1.05,-17.323,-0.781,2.292,1.05,-6.25,234.402,234.402,13.011,13.41,378.641,28.435,8.055,629.358,2.091,22,22.375,30.801,-10.738,0.844,9.79,2.6,0.9451000001,0.271,1.485,1994-07-11,009777,1993,4,,SMUCKER (JM) CO,83269640,SJM,2033
0,0,1,15,1.5,4,0,0,,0,628.279,22.825,9.126,8.267,78.684,23.871,6.464,6.404,61.38,36.303,36.303,19.034,2.091,3.766,36.303,1.25,19.048,2.522,4.049,1.25,19.048,257.992,257.992,14.071,14.746,421.017,11.192,8.623,606.705,2.326,21.5,24,30.858,-0.15,-8.698,5.157,2.6,0.9451000001,0.275,1.678,1995-07-17,009777,1994,4,,SMUCKER (JM) CO,83269640,SJM,2033
0,0,1,15,1.5,4,0,0,,0,528.576,-15.869,2.467,3.044,69.282,-11.949,-0.755,2.549,44.795,29.453,29.313,-19.255,-7.653,-1.487,29.313,1.01,-19.2,-7.351,-1.24,1.01,-19.2,276.341,276.341,10.658,11.024,424.952,0.935,6.931,599.587,2.462,21.125,22,30.864,0.701,-3.54,0.616,1.925,0.9451000001,0.253,2.029,1996-07-10,009777,1995,4,,SMUCKER (JM) CO,83269640,SJM,2033
0,0,0,24,0,6,7.5,0,,0,542.602,2.654,1.985,2.334,71.541,3.261,4.043,1.872,53.166,30.935,30.935,5.533,0.475,-1.94,30.935,1.06,4.95,0.316,-1.787,1.06,4.95,291.891,291.891,10.598,10.888,384.773,-9.455,8.04,498.203,2.971,17.5,17.625,30.905,-14.706,-4.991,-8.15,1.95,0.9451000001,0.224,2.293,1997-07-09,009777,1996,4,,SMUCKER (JM) CO,83269640,SJM,2033
0,0,0,24,0,4,0,0,,0,565.476,4.216,-3.45,2.852,75.844,6.015,-1.218,1.364,60.759,36.348,33.39,7.936,0.041,-0.568,33.39,1.25,17.925,0,-0.317,1.15,8.491,302.177,302.177,12.029,12.237,407.973,6.03,8.909,709.867,2.117,24.563,23.625,30.835,43.436,7.202,1.888,2,0.9451000001,0.22,2.586,1998-07-13,009777,1997,4,,SMUCKER (JM) CO,83269640,SJM,2033
0,0,0,24,0,5,0,0,,0,602.457,6.54,4.457,3.327,78.635,3.68,4.311,4.361,61.631,37.763,37.763,13.097,8.637,4.366,37.763,1.3,4,8.778,4.364,1.3,13.043,324.329,324.329,11.643,12.055,433.883,6.351,8.703,567.833,2.605,21.5,24.75,30.853,-10.326,3.137,1.982,2.1,0.9451000001,0.193,2.517,1999-07-15,009777,1998,4,,SMUCKER (JM) CO,83269640,SJM,2033
0,0,0,24,0,4,0,0,,0,632.486,4.984,5.242,0.134,77.401,-1.569,2.659,-0.328,41.531,26.357,26.357,-30.204,-5.198,-6.203,26.357,0.92,-29.231,-4.612,-5.946,0.92,-29.231,313.473,313.473,8.408,8.265,475.384,9.565,5.544,416.579,3.75,16,19.5,29.97,-23.325,-0.461,-3.264,2.25,0.9451000001,0.198,2.564,2001-07-14,009777,1999,4,,SMUCKER (JM) CO,83269640,SJM,2033
0,0,0,24,0,6,0,0,,0,651.242,2.965,4.82,4.262,79.31,2.466,1.501,2.74,49.96,31.659,30.667,16.352,-4.5,1.455,30.667,1.25,35.87,0,4.356,1.21,31.522,247.111,247.111,12.812,11.295,470.469,-1.034,6.729,632.706,2.446,26.16,27.95,25.774,68.495,5.027,7.225,2.25,0.9451000001,0.254,2.824,2001-07-10,009777,2000,4,,SMUCKER (JM) CO,83269640,SJM,2033
0,0,0,30,0,8,0,0,1.5,0,687.148,5.513,4.482,4.837,83.751,5.6,2.123,3.202,50.198,30.851,30.851,0.6,-6.517,-0.054,30.851,1.26,0.8,-1.036,3.517,1.26,4.132,280.144,280.144,11.013,11.702,524.892,11.568,5.878,862.573,1.844,34.7,35.38,26.314,35.485,20.516,17.623,2.3,0.9451000001,,,2002-07-09,009777,2001,4,,SMUCKER (JM) CO,83269640,SJM,2033
0,0,0,30,0,4,0,0,1.5,0,1311.744,90.897,27.526,18.328,213.991,155.509,40.351,23.054,155.39,96.342,96.342,212.282,54.042,21.525,96.342,2.04,53.016,27.97,9.053,2.04,53.016,1124.171,1124.171,8.57,13.721,1615.407,207.76,5.964,1796.985,2.12,36.28,39.81,49.768,0.931,32.079,9.639,2.775,1,0.265,2.68,2003-07-08,009777,2002,4,,SMUCKER (JM) CO,83269640,SJM,2033
0,0,0,30,0,8,0,0,1.5,0,1417.011,8.025,29.582,18.656,233.701,9.211,43.365,24.339,178.819,111.35,111.35,15.578,52.077,24.144,111.35,2.24,9.804,19.199,10.244,2.24,9.804,1210.693,1210.693,9.197,9.538,1684.125,4.254,6.612,2620.387,1.759,52.3,45.29,50.175,47.258,26.279,21.073,2.95,1,0.266,2.137,2004-07-06,009777,2003,4,,SMUCKER (JM) CO,83269640,SJM,2033
1,0,0,30,1.5,4,0.4,0,2,0,2043.877,44.239,43.814,26.439,306.481,31.142,54.101,31.684,204.614,130.46,129.073,15.916,61.71,37.694,129.073,2.29,2.232,19.761,18.66,2.26,0.893,1690.8,1690.8,7.716,8.993,2635.894,56.514,4.949,2898.403,2.015,49.62,47.07,58.54,-3.103,12.929,26.876,3.7,1,0.264,1.908,2005-07-11,009777,2004,4,,SMUCKER (JM) CO,83269640,SJM,2033
1,0,0,30,1.5,4,0.4,0,2,0,2154.726,5.423,17.991,27.037,320.396,4.54,14.401,32.212,215.57,143.354,143.354,11.064,14.165,35.264,143.354,2.48,8.297,6.727,13.398,2.48,9.735,1728.059,1728.059,8.296,8.386,2649.744,0.525,5.41,2285.128,2.751,39.26,44,56.949,-18.974,4.955,9.594,3.5,1,0.211,1.965,2006-07-10,009777,2005,4,,SMUCKER (JM) CO,83269640,SJM,2033
1,0,0,24,1.25,8,0,0,0,0,1047.446,11.611,3.747,5.943,141.159,-4.563,-9.231,-3.893,109.575,65.975,65.975,92.476,-14.27,-5.726,65.975,1.56,-10.857,-15.109,-6.039,1.56,90.244,664.665,664.665,9.926,10.016,1177.413,28.626,5.603,1330.771,3.442,31.375,31.375,28.277,0.226,2.249,1.052,9,1.5,0.201,3.312,1993-03-19,009778,1992,12,332216,SNAP-ON INC,83303410,SNA,3420
1,0,0,18,1.25,5,0.159,0,1,0,1193.125,13.908,6.608,5.976,178.739,26.622,-1.572,-2.294,136.491,85.812,85.812,30.067,-5.212,-5.41,85.812,2.02,29.487,-6.23,-5.777,2.02,29.487,701.663,701.663,12.23,12.561,1218.933,3.526,7.04,1612.301,2.851,37.875,37.875,28.379,24.231,9.55,4.891,9,1.5,0.197,3.393,1994-02-04,009778,1993,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,18,1.25,7,0.163,0,1,0,1253.715,5.078,10.135,5.974,187.988,5.175,8.321,-0.081,153.669,98.314,98.314,14.569,10.319,-1.253,98.314,2.3,13.861,9.538,-2.043,2.3,13.861,766.398,766.398,12.828,13.394,1234.905,1.31,7.961,1425.693,3.248,33.25,33.25,28.585,-9.566,4.035,3.731,9,1.5,0.204,3.21,1995-03-24,009778,1994,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,18,1.25,6,0.154,0,1,0,1355.299,8.103,8.969,6.597,218.047,15.99,15.597,3.071,179.889,113.33,113.33,15.274,19.763,2.379,113.33,2.76,20,20.947,2.411,2.76,20,750.732,750.732,15.096,14.94,1360.973,10.209,8.327,1833.71,2.387,45.25,45.25,27.016,39.973,16.288,10.724,10.2,1.5,0.202,3.181,1996-03-15,009778,1995,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,19.5,1.25,5,0.204,0,3,0,1549.548,14.333,9.104,10.549,251.97,15.558,12.127,11.243,208.653,131.451,131.451,15.99,15.276,12.414,131.451,2.16,17.391,17.057,13.11,2.16,17.391,828.161,828.161,15.873,16.651,1520.788,11.743,8.644,2165.466,2.133,35.625,35.625,60.785,20.922,15.247,13.768,10.6,1,0.204,2.829,1997-03-14,009778,1996,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,19.5,1.25,6,0.158,0,3,0,1744.106,12.556,11.633,10.736,302.161,19.919,17.139,16.441,238.676,150.366,150.366,14.389,15.216,17.911,150.366,2.47,14.352,17.225,18.887,2.47,14.352,892.137,892.137,16.855,17.481,1641.357,7.928,9.161,2640.011,1.88,43.625,43.625,60.516,24.916,28.348,18.89,11.7,1,0.188,2.589,1998-03-13,009778,1997,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,15,1.25,7,0.403,0,3,0,1838.57,5.416,10.7,9.033,241.399,-20.109,3.45,6.195,10.84,-4.779,-4.779,,,,-4.779,-0.08,,,,-0.08,,762.267,762.267,-0.627,-0.578,1674.92,2.045,-0.285,2049.551,2.47,34.813,34.813,58.745,-18.221,7.297,9.352,12,1,0.266,2.133,1999-03-11,009778,1998,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,16,1.25,11,0.499,0,3,0,2006.097,9.112,8.989,9.858,304.968,26.334,6.57,10.16,197.937,127.227,127.227,,-1.083,5.291,127.227,2.18,,0.308,7.291,2.18,,825.261,825.261,15.417,16.028,2149.822,28.354,5.918,1554.411,3.388,26.563,26.563,58.546,-21.518,-7.101,6.296,14,1,0.279,2.161,2000-03-28,009778,1999,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,16,1.25,10,0.604595,0,3,0,2213.8,10.354,8.273,10.311,334.8,9.782,3.478,8.955,192.6,123.1,148.5,16.721,-6.452,1.668,148.5,2.11,-3.211,-5.116,2.776,2.54,16.514,844,844,14.585,14.749,2050.4,-4.625,6.004,1632.611,3.372,27.875,27.875,57.823,8.828,-11.274,1.078,14,1,0.322,2.579,2001-03-16,009778,2000,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,16,1.25,6,0.572,0,3,0,2131.4,-3.722,5.05,6.584,275,-17.861,4.44,1.765,47.6,21.5,19,-87.205,,-30.38,19,0.37,-82.464,,-29.733,0.33,-87.008,775.8,775.8,2.771,2.655,1974.3,-3.711,1.089,1948.948,2.852,33.66,33.66,57.94,24.9,2.178,1.734,13.5,1,0.353,3.077,2002-03-15,009778,2001,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,16,1.25,8,0.538,0,3,0,2146.8,0.723,2.285,4.242,253.1,-7.964,-6.025,-3.481,161.2,103.2,106,457.895,-6.739,-7.252,106,1.77,378.378,-6.709,-6.448,1.82,451.515,830.4,830.4,12.428,12.85,1994.1,1.003,5.175,1641.765,3.451,28.11,28.11,58.249,-13.835,5.409,-5.548,12.9,1,0.375,3.204,2003-03-05,009778,2002,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,21,1.5,5,0.739,0,3,0,2277,6.065,0.943,4.37,240.5,-4.978,-10.441,-0.075,119.8,78.7,78.7,-25.755,-13.853,,78.7,1.35,-23.729,-13.831,,1.35,-25.824,1010.9,1010.9,7.785,8.548,2138.5,7.241,3.68,1878.464,3.102,32.24,32.24,58.173,18.763,8.524,1.769,12.4,1,0.335,3.225,2004-03-25,009778,2003,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,18,1.5,8,0.564,0,3,0,2407.2,5.718,4.14,3.713,227.3,-5.489,-6.153,-5.709,122.4,81.7,81.7,3.812,56.049,-8.477,81.7,1.41,4.444,56.197,-8.346,1.41,4.444,1110.7,1110.7,7.356,7.702,2290.1,7.089,3.568,1977.04,2.91,34.36,34.36,57.752,9.921,3.999,8.863,11.5,1,0.321,3.135,2005-03-14,009778,2004,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,18,1.5,5,0.515,0,3,0,2362.2,-1.869,3.238,1.306,239.5,5.367,-1.824,-6.48,151.6,92.9,92.9,13.709,-3.444,-5.474,92.9,1.61,14.184,-3.109,-5.265,1.61,14.184,962.2,962.2,9.655,8.963,2008.4,-12.301,4.626,2175.851,2.662,37.56,37.56,57.958,12.465,13.656,9.581,11.4,1,0.264,3.154,2006-03-13,009778,2005,12,,SNAP-ON INC,83303410,SNA,3420
1,0,0,18,1,5,0,0,,0,2404.968,-11.703,27.933,22.099,842.46,44.534,42.038,28.571,438.604,301.21,301.21,293.852,39.886,27.066,294.984,5.02,311.475,2.732,6.007,5.02,311.475,1808.103,1868.103,16.315,17.335,24978.297,-2.374,1.181,3687.757,3.051,64.25,64.25,14.349,34.214,29.152,19.703,12.451,4,0.229,4.621,1993-04-06,009783,1992,12,522110,KEYCORP,49326710,KEY,6020
1,0,0,27,1.5,5,0,0,3.5,0,5215.577,116.867,44.589,39.947,2002.811,137.734,72.718,50.907,1083.898,709.926,709.926,135.691,66.011,47.978,691.829,2.89,15.139,7.675,6.646,2.89,15.139,4233.566,4393.566,16.342,22.902,59631.199,138.732,1.16,7186.023,3.765,29.75,29.75,120.774,-3.985,27.29,17.25,29.983,2,0.233,4.075,1994-04-18,009783,1993,12,,KEYCORP,49326710,KEY,6020
1,0,0,27,1.5,5,0,0,3.5,0,5372.69,3.012,25.413,36.147,2015.83,0.65,51.225,46.969,1283.471,853.49,853.49,20.222,123.471,50.637,837.49,3.45,19.377,78.168,8.306,3.45,19.377,4538.449,4698.449,18.453,19.095,66798.063,12.019,1.254,6009.05,5.12,25,25,120.181,-12.306,4.16,12.648,29.211,2,0.235,3.511,1995-04-05,009783,1994,12,,KEYCORP,49326710,KEY,6020
1,0,0,27,1.5,7,0,0,3.5,0,6054.021,12.681,36.033,28.537,1980.402,-1.757,32.964,38.492,1157.657,789.192,824.982,-3.34,37.86,38.444,808.982,3.3,-4.348,9.55,7.348,3.45,0,4992.543,5152.543,15.487,16.225,66339.063,-0.687,1.166,8471.734,3.972,36.25,36.25,116.852,51.725,8.506,22.372,29.563,2,0.213,3.978,1996-04-16,009783,1995,12,,KEYCORP,49326710,KEY,6020
1,0,0,27,1.5,6,0,0,3.5,0,6038,-0.265,5.002,17.259,2037,2.858,0.566,28.435,1143,783,783,-5.089,3.32,59.237,775,3.37,2.121,5.255,40.754,3.37,-2.319,4881,4881,15.878,15.699,67621,1.932,1.146,11284.427,3.01,50.5,50.5,111.727,44.484,24.341,19.894,26.963,2,0.195,4.286,1997-04-07,009783,1996,12,,KEYCORP,49326710,KEY,6020
1,0,0,27,1.5,6,0,0,3.5,0,6568,8.778,6.925,22.254,2200,8.002,2.957,21.164,1345,919,919,17.369,2.496,24.994,919,4.18,24.036,6.607,10.739,4.18,24.036,5181,5181,17.738,18.267,73699,8.988,1.247,15510.313,2.372,70.812,70.812,109.516,44.294,46.794,21.643,24.595,2,0.205,4.034,1998-03-30,009783,1997,12,,KEYCORP,49326710,KEY,6020
1,0,0,27,1.5,6,0,0,5.5,0,7100,8.1,5.456,6.363,2360,7.273,6.02,3.337,1479,996,996,8.379,8.067,7.006,996,2.25,7.656,10.892,9.26,2.25,7.656,6167,6167,16.15,17.554,80020,8.577,1.245,14075.776,2.938,32,32,452.452,-6.899,24.74,20.895,25.862,1,0.244,3.118,1999-03-26,009783,1998,12,,KEYCORP,49326710,KEY,6020
1,0,0,27,1.5,6,0,0,7.3,0,7649,7.732,8.202,7.32,2469,4.619,6.621,4.139,1684,1107,1107,11.145,12.235,5.339,1107,2.47,9.778,13.597,7.444,2.47,9.778,6389,6389,17.327,17.633,83395,4.218,1.327,9896.645,4.701,22.125,22.125,443.427,-28.318,-1.25,16.117,24.568,1,0.264,2.773,2000-04-14,009783,1999,12,,KEYCORP,49326710,KEY,6020
1,0,0,27,1.5,6,0,0,12,0,8196,7.151,7.66,6.246,2318,-6.116,1.757,3.198,1517,1002,1002,-9.485,2.924,4.891,1002,2.32,-6.073,3.541,7.053,2.32,-6.073,6623,6623,15.129,15.401,87270,4.647,1.148,11923.156,4,28,28,423.254,33.653,-3.74,13.209,22.142,1,0.313,3.337,2001-03-26,009783,2000,12,,KEYCORP,49326710,KEY,6020
1,0,0,27,1.5,6,0,0,9.8,0,7352,-10.298,1.169,4.017,1438,-37.964,-15.222,-6.728,259,157,132,-86.826,-45.981,-27.485,132,0.37,-84.052,-45.214,-26.155,0.31,-86.638,6155,6155,2.551,2.457,80938,-7.256,0.194,10307.26,4.848,24.34,24.34,424.005,-8.788,-4.395,3.259,21.23,1,0.322,3.879,2002-04-12,009783,2001,12,,KEYCORP,49326710,KEY,6020
1,0,0,35,1.5,6,0,0,8.2,0,6132,-16.594,-7.104,-1.364,2164,50.487,-4.3,-0.329,1312,976,976,639.394,-4.111,1.211,976,2.29,518.919,-2.491,1.845,2.29,638.71,6835,6835,14.279,15.027,85202,5.268,1.146,10681.986,4.773,25.14,25.14,423.944,8.006,9.604,-2.553,20.437,1,0.314,4.516,2003-04-11,009783,2002,12,,KEYCORP,49326710,KEY,6020
1,0,0,35,1.5,6,2.681,0,,0,5730,-6.556,-11.247,-4.197,2130,-1.571,-2.78,-2.03,1242,903,903,-7.48,-3.408,-1.941,903,2.13,-6.987,-2.808,-1.09,2.13,-6.987,6969,6969,12.957,13.083,84487,-0.839,1.069,12289.273,4.161,29.32,29.32,416.494,22.218,6.384,2.897,20.034,1,0.284,4.54,2004-03-31,009783,2003,12,,KEYCORP,49326710,KEY,6020
1,0,0,35,1.5,6,2.368,0,,0,5587,-2.496,-8.745,-6.089,2317,8.779,17.235,-1.263,1388,954,954,5.648,82.48,-2.931,954,2.32,8.92,84.4,-1.245,2.32,8.92,7117,7117,13.405,13.545,90739,7.4,1.051,13784.35,3.658,33.9,33.9,407.57,20.153,16.619,14.096,19.576,1,0.257,4.594,2005-03-24,009783,2004,12,,KEYCORP,49326710,KEY,6020
1,0,0,35,1.5,7,2.02,0,,0,6695,19.832,2.971,-3.965,2728,17.738,8.026,3.311,1588,1129,1129,18.344,4.974,2.415,1129,2.76,18.966,6.42,3.534,2.76,18.966,7598,7598,14.859,15.345,93126,2.631,1.212,13428.426,3.948,32.93,32.93,406.624,1.021,14.049,7.884,19.485,1,0.169,4.197,2006-03-21,009783,2005,12,,KEYCORP,49326710,KEY,6020
1,0,1,20,1.2,10,0,0,,0,7835.613,4.44,4.308,7.357,2545.999,4.247,2.631,3.209,1246.982,780.976,780.976,4.851,-1.722,1.623,738.72,3.32,3.427,-2.3,1.512,3.32,3.427,5953.734,6590.964,12.408,12.699,19139.898,5.636,3.86,9850.192,6.318,44,44,111.934,0.276,10.766,15.244,17.256,2,0.142,6.381,1993-03-05,009846,1992,12,22111,EDISON INTERNATIONAL,28102010,EIX,4911
1,0,1,20,1.2,10,0.2,0,,0,7685.863,-1.911,2.208,4.214,2469.048,-3.022,0.169,2.434,1033.475,679.769,679.769,-12.959,-6.457,-3.41,639.047,1.43,-13.855,-7.384,-3.903,1.43,-13.855,5957.578,6591.309,10.727,10.73,21378.5,11.696,2.989,8955.98,7.075,20,20,447.799,-3.285,8.458,11.42,18.735,1,0.14,6.337,1994-03-11,009846,1993,12,,EDISON INTERNATIONAL,28102010,EIX,4911
1,0,1,20,1.2,12,0.2,0,,0,8214.609,6.879,3.069,3.536,2595.288,5.113,2.046,1.961,1212.187,721.511,721.511,6.141,-1.055,-2.592,680.687,1.52,6.294,-1.797,-3.109,1.52,6.294,6143.414,6864.65,11.08,11.25,22390.199,4.732,3.04,6549.06,7.556,14.625,14.625,447.799,-21.046,-8.514,0.744,17.091,1,0.164,6.39,1995-03-06,009846,1994,12,,EDISON INTERNATIONAL,28102010,EIX,4911
