,GVKEY,TICKER,TOTAL_SEC,OTHCOMP,NONEQ_INCENT,CASH_FEES,STOCK_AWARDS,OPTION_AWARDS,SPCODE,CUSIP,CONAME,YEAR,YEAR_y,total_director_comp,total_OTHCOMP,total_NONEQ_INCENT,total_CASH_FEES,total_STOCK_AWARDS,total_OPTION_AWARDS,MKVALT,SIZE_CATEGORY,signature_index
4365,104432,NCLH,0.0,0.0,0.0,0.0,0.0,0.0,SP,G6672110,NORWEGIAN CRUISE LINE HLDGS,2013,2010,97.0,0.0,0.0,97.0,0.0,0.0,7277.0252,Medium,4610fc74d8d566db2ad2cc65713685b1
4366,104432,NCLH,0.0,0.0,0.0,0.0,0.0,0.0,SP,G6672110,NORWEGIAN CRUISE LINE HLDGS,2014,2010,97.0,0.0,0.0,97.0,0.0,0.0,10643.9788,Big,171408bb99f1cfa606f67aec76ebcb56
4367,104432,NCLH,0.0,0.0,0.0,0.0,0.0,0.0,SP,G6672110,NORWEGIAN CRUISE LINE HLDGS,2015,2010,97.0,0.0,0.0,97.0,0.0,0.0,13349.959,Big,9a4a4d8c9811a703e3d1245b4b0b0c1d
4368,104432,NCLH,0.0,0.0,0.0,0.0,0.0,0.0,SP,G6672110,NORWEGIAN CRUISE LINE HLDGS,2016,2010,97.0,0.0,0.0,97.0,0.0,0.0,9664.6873,Medium,0e7cc3d4282887960170d587e8002f54
4369,104432,NCLH,181.312,0.0,0.0,87.582,93.73,0.0,SP,G6672110,NORWEGIAN CRUISE LINE HLDGS,2017,2010,97.0,0.0,0.0,97.0,0.0,0.0,12169.1693,Big,9d79c4def431633c7e6302f824e288c1
4370,104432,NCLH,0.0,0.0,0.0,120.0,0.0,0.0,SP,G6672110,NORWEGIAN CRUISE LINE HLDGS,2018,2010,97.0,0.0,0.0,97.0,0.0,0.0,9226.2259,Medium,09a9a49eb17044eaa5ec97c443c94245
4371,104432,NCLH,269.981,0.0,0.0,130.0,139.981,0.0,SP,G6672110,NORWEGIAN CRUISE LINE HLDGS,2019,2010,97.0,0.0,0.0,97.0,0.0,0.0,12446.1196,Big,805034a4dfbe0d3553faf21007f3f979
4372,105365,AMT,185.015,0.0,0.0,60.0,62.51,62.505,SP,03027X10,AMERICAN TOWER CORP,2010,2010,1628.87,0.0,0.0,628.75,500.08,500.04,20587.6803,Big,373c0dbcefe8a93d43a018fbe28d335c
4373,105365,AMT,192.513,0.0,0.0,67.5,62.51,62.503,SP,03027X10,AMERICAN TOWER CORP,2011,2010,1628.87,0.0,0.0,628.75,500.08,500.04,23622.4564,Big,a7da1aea8fbdd933f8d5e4fe68dcfac0
4374,105365,AMT,195.06,0.0,0.0,70.0,62.558,62.502,SP,03027X10,AMERICAN TOWER CORP,2012,2010,1628.87,0.0,0.0,628.75,500.08,500.04,30528.6816,Big,1d7ef08bcc956a2ecd55cd377fe7919e
4375,105365,AMT,200.033,0.0,0.0,75.0,62.52,62.513,SP,03027X10,AMERICAN TOWER CORP,2013,2010,1628.87,0.0,0.0,628.75,500.08,500.04,31518.0445,Big,0c1470f8a0d0e4133d8eee29e0123052
4376,105365,AMT,0.0,0.0,0.0,0.0,0.0,0.0,SP,03027X10,AMERICAN TOWER CORP,2014,2010,1628.87,0.0,0.0,628.75,500.08,500.04,39213.6962,Big,1362f67a441c62305870f853c6fef196
4377,105365,AMT,330.02,0.0,0.0,90.0,120.009,120.011,SP,03027X10,AMERICAN TOWER CORP,2015,2010,1628.87,0.0,0.0,628.75,500.08,500.04,41095.6508,Big,b1f94404d1b67efdbfa30ed50123b7c9
4378,105365,AMT,250.021,0.0,0.0,100.0,150.021,0.0,SP,03027X10,AMERICAN TOWER CORP,2016,2010,1628.87,0.0,0.0,628.75,500.08,500.04,45136.245,Big,9dd618a8b2e3e1f96a004d376104a764
4379,105365,AMT,250.039,0.0,0.0,100.0,150.039,0.0,SP,03027X10,AMERICAN TOWER CORP,2017,2010,1628.87,0.0,0.0,628.75,500.08,500.04,61179.7494,Big,046d25480987a6f01ba7c215f37b81a5
4380,105365,AMT,285.044,0.0,0.0,105.0,180.044,0.0,SP,03027X10,AMERICAN TOWER CORP,2018,2010,1628.87,0.0,0.0,628.75,500.08,500.04,69771.2814,Big,a07421cb72b3ae1840e99bda2c51ce92
4381,105365,AMT,290.161,0.0,0.0,110.0,180.161,0.0,SP,03027X10,AMERICAN TOWER CORP,2019,2010,1628.87,0.0,0.0,628.75,500.08,500.04,101784.9798,Huge,daa6efc4aaddd2364f32e16e82619616
4382,110179,VTR,202.0,0.0,0.0,102.0,57.6,42.4,SP,92276F10,VENTAS INC,2010,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,71c006d37957d7ad644c0a39d0531f43
4383,110179,VTR,202.0,0.0,0.0,102.0,57.6,42.4,SP,92276F10,VENTAS INC,2010,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,29fbcfadba24717109f39c893044fb45
4384,110179,VTR,92.411,0.0,0.0,42.0,28.185,22.226,SP,92276F10,VENTAS INC,2011,2010,1463.503,0.0,0.0,616.0,528.253,319.25,15922.0402,Big,07dcba16ea72642d37020032a1d654df
4385,110179,VTR,92.411,0.0,0.0,42.0,28.185,22.226,SP,92276F10,VENTAS INC,2011,2010,1463.503,0.0,0.0,616.0,528.253,319.25,15922.0402,Big,4606f1256bc7965f6ef038a4753e3d74
4386,110179,VTR,195.0,0.0,0.0,95.0,56.7,43.3,SP,92276F10,VENTAS INC,2012,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,d8c89e971060f015d44a3b9f057b94c4
4387,110179,VTR,195.0,0.0,0.0,95.0,56.7,43.3,SP,92276F10,VENTAS INC,2012,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,32defd7318506a9657014844018f01c5
4388,110179,VTR,199.5,0.0,0.0,99.5,100.0,0.0,SP,92276F10,VENTAS INC,2013,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,772bb3cbe46d42621f636cf9efc80aa4
4389,110179,VTR,199.5,0.0,0.0,99.5,100.0,0.0,SP,92276F10,VENTAS INC,2013,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,a1b347a1f911a96edc36eca1bf6b2959
4390,110179,VTR,235.5,0.0,0.0,105.5,130.0,0.0,SP,92276F10,VENTAS INC,2014,2010,1463.503,0.0,0.0,616.0,528.253,319.25,21400.3707,Big,b6be5e0247aac2e960dfd5fa33e6b773
4391,110179,VTR,235.5,0.0,0.0,105.5,130.0,0.0,SP,92276F10,VENTAS INC,2014,2010,1463.503,0.0,0.0,616.0,528.253,319.25,21400.3707,Big,c97e3140cebeeabfcea5f6f6cf071fe0
4392,110179,VTR,251.242,0.0,0.0,121.25,129.992,0.0,SP,92276F10,VENTAS INC,2015,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,fbdc9302de9159114c8eceb663866644
4393,110179,VTR,251.242,0.0,0.0,121.25,129.992,0.0,SP,92276F10,VENTAS INC,2015,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,927e7b2db8989888a7fb85a26f9d6a1c
4394,110179,VTR,285.4,0.0,0.0,135.5,149.9,0.0,SP,92276F10,VENTAS INC,2016,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,74494e64a29fc47619f1a12f27bc49d8
4395,110179,VTR,285.4,0.0,0.0,135.5,149.9,0.0,SP,92276F10,VENTAS INC,2016,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,ce9ecd155d69982120096391ed89a21b
4396,110179,VTR,335.732,0.0,0.0,129.5,206.232,0.0,SP,92276F10,VENTAS INC,2017,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,eb47ff25c683ad8c1a3d981912342914
4397,110179,VTR,335.732,0.0,0.0,129.5,206.232,0.0,SP,92276F10,VENTAS INC,2017,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,e94675c3260c7a473fcd9052223c7586
4398,110179,VTR,299.881,0.0,0.0,134.896,164.985,0.0,SP,92276F10,VENTAS INC,2018,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,7a811d678200f335a7e7675fd2078088
4399,110179,VTR,299.881,0.0,0.0,134.896,164.985,0.0,SP,92276F10,VENTAS INC,2018,2010,1463.503,0.0,0.0,616.0,528.253,319.25,,,760b095fb5e48b9df886f73701193501
4400,110179,VTR,314.728,0.0,0.0,139.75,174.978,0.0,SP,92276F10,VENTAS INC,2019,2010,1463.503,0.0,0.0,616.0,528.253,319.25,21525.9917,Big,a305a50a11b1dbfdfc295f931fc5b472
4401,110179,VTR,314.728,0.0,0.0,139.75,174.978,0.0,SP,92276F10,VENTAS INC,2019,2010,1463.503,0.0,0.0,616.0,528.253,319.25,21525.9917,Big,8ee4197a2cf0bcd07ac0f71f54b6e5e4
4402,111864,CTSH,223.473,0.0,0.0,70.0,0.0,153.473,SP,19244610,COGNIZANT TECH SOLUTIONS,2010,2010,1427.8380000000002,0.0,0.0,507.0,0.0,920.8380000000001,22275.8359,Big,83ef68d920c838f902d8b3cd91d117bd
4403,111864,CTSH,260.0,0.0,0.0,71.5,0.0,188.5,SP,19244610,COGNIZANT TECH SOLUTIONS,2011,2010,1427.8380000000002,0.0,0.0,507.0,0.0,920.8380000000001,19492.7469,Big,8aaf3d0bdecc8ffdb03457f498aae126
4404,111864,CTSH,238.26,0.0,0.0,73.0,0.0,165.26,SP,19244610,COGNIZANT TECH SOLUTIONS,2012,2010,1427.8380000000002,0.0,0.0,507.0,0.0,920.8380000000001,22288.8123,Big,02824cb60fa3cc52851affa13edef8cd
4405,111864,CTSH,253.446,0.0,0.0,53.5,99.952,99.994,SP,19244610,COGNIZANT TECH SOLUTIONS,2013,2010,1427.8380000000002,0.0,0.0,507.0,0.0,920.8380000000001,30684.1867,Big,f15137466ff81fecb8f8244a264ee0e9
4406,111864,CTSH,253.454,0.0,0.0,53.5,99.959,99.995,SP,19244610,COGNIZANT TECH SOLUTIONS,2014,2010,1427.8380000000002,0.0,0.0,507.0,0.0,920.8380000000001,32090.8987,Big,fa30605c39f5d75287b43e89a5533c14
4407,111864,CTSH,293.996,0.0,0.0,84.041,104.96,104.995,SP,19244610,COGNIZANT TECH SOLUTIONS,2015,2010,1427.8380000000002,0.0,0.0,507.0,0.0,920.8380000000001,36552.18,Big,646b69aeb7e8b1ed61929b99f47b240d
4408,111864,CTSH,325.447,0.0,0.0,115.5,104.949,104.998,SP,19244610,COGNIZANT TECH SOLUTIONS,2016,2010,1427.8380000000002,0.0,0.0,507.0,0.0,920.8380000000001,34066.24,Big,30ba84129c3ecfcf81167a7c12ec3206
4409,111864,CTSH,314.309,0.0,0.0,7.5,154.639,152.171,SP,19244610,COGNIZANT TECH SOLUTIONS,2017,2010,1427.8380000000002,0.0,0.0,507.0,0.0,920.8380000000001,41759.76,Big,e76dafc10e2817ac445ed3b33843d8af
4410,111864,CTSH,307.484,0.0,0.0,97.5,209.984,0.0,SP,19244610,COGNIZANT TECH SOLUTIONS,2018,2010,1427.8380000000002,0.0,0.0,507.0,0.0,920.8380000000001,36627.96,Big,36bddb6faa76ee551837764de4fa9fbd
4411,111864,CTSH,270.859,0.0,0.0,84.418,186.441,0.0,SP,19244610,COGNIZANT TECH SOLUTIONS,2019,2010,1427.8380000000002,0.0,0.0,507.0,0.0,920.8380000000001,33986.96,Big,aae5f20bb94b102e4f877e05d1659523
4412,112111,CSGP,94.017,0.0,0.0,22.0,72.017,0.0,SP,22160N10,COSTAR GROUP INC,2010,2010,776.136,0.0,0.0,254.0,522.136,0.0,1195.6939,Tiny,ecf25e3a5edccd4ff439c287d0584200
4413,112111,CSGP,96.0,0.0,0.0,24.0,72.0,0.0,SP,22160N10,COSTAR GROUP INC,2011,2010,776.136,0.0,0.0,254.0,522.136,0.0,1696.677,Tiny,1a237da4c1d3b23d5fcf8ab88ea636f4
4414,112111,CSGP,100.018,0.0,0.0,28.0,72.018,0.0,SP,22160N10,COSTAR GROUP INC,2012,2010,776.136,0.0,0.0,254.0,522.136,0.0,2533.4608,Medium,847b2003a03ab0a6ffaad9635bfe9c17
4415,112111,CSGP,228.124,0.0,0.0,39.0,189.124,0.0,SP,22160N10,COSTAR GROUP INC,2013,2010,776.136,0.0,0.0,254.0,522.136,0.0,5324.7638,Medium,6fba48463d3edaa45bfbddc24901370e
4416,112111,CSGP,239.078,0.0,0.0,50.0,189.078,0.0,SP,22160N10,COSTAR GROUP INC,2014,2010,776.136,0.0,0.0,254.0,522.136,0.0,5934.5543,Medium,0206ed222f28672ed10f9f1a8bde41cd
4417,112111,CSGP,246.016,0.0,0.0,50.0,196.016,0.0,SP,22160N10,COSTAR GROUP INC,2015,2010,776.136,0.0,0.0,254.0,522.136,0.0,6719.2852,Medium,bbc56d434e9b30e6623d84d54dbf7af0
4418,112111,CSGP,246.201,0.0,0.0,50.0,196.201,0.0,SP,22160N10,COSTAR GROUP INC,2016,2010,776.136,0.0,0.0,254.0,522.136,0.0,6145.9049,Medium,8453ffad4113f6a1afc928acfa1b78de
4419,112111,CSGP,246.26,0.0,0.0,50.0,196.26,0.0,SP,22160N10,COSTAR GROUP INC,2017,2010,776.136,0.0,0.0,254.0,522.136,0.0,10721.9737,Big,05a562f2b8908d6af17c2fef26af9c19
4420,112111,CSGP,246.21,0.0,0.0,50.0,196.21,0.0,SP,22160N10,COSTAR GROUP INC,2018,2010,776.136,0.0,0.0,254.0,522.136,0.0,12294.6936,Big,0e383763c4be54c3443786528f22d06e
4421,112111,CSGP,246.344,0.0,0.0,50.0,196.344,0.0,SP,22160N10,COSTAR GROUP INC,2019,2010,776.136,0.0,0.0,254.0,522.136,0.0,21938.4644,Big,6aef537f5a122ee207230522b4447e66
4422,112168,RSG,345.1,0.0,0.0,130.0,215.1,0.0,SP,76075910,REPUBLIC SERVICES INC,2010,2010,3644.6000000000004,0.0,0.0,1278.5,2366.1,0.0,11457.282,Big,c03bba105670ff720cef3fa468a45ada
4423,112168,RSG,350.875,0.0,0.0,125.5,225.375,0.0,SP,76075910,REPUBLIC SERVICES INC,2011,2010,3644.6000000000004,0.0,0.0,1278.5,2366.1,0.0,10190.745,Big,daf055eca9268e5022f132458599358e
4424,112168,RSG,332.125,0.0,0.0,125.5,206.625,0.0,SP,76075910,REPUBLIC SERVICES INC,2012,2010,3644.6000000000004,0.0,0.0,1278.5,2366.1,0.0,10591.063,Big,58c6813c3bce4446c75ff937639255f2
4425,112168,RSG,336.475,0.0,0.0,115.0,221.475,0.0,SP,76075910,REPUBLIC SERVICES INC,2013,2010,3644.6000000000004,0.0,0.0,1278.5,2366.1,0.0,11965.28,Big,0a63535aeb1d5fb1be5d5abcb59d40ae
4426,112168,RSG,347.2,0.0,0.0,100.0,247.2,0.0,SP,76075910,REPUBLIC SERVICES INC,2014,2010,3644.6000000000004,0.0,0.0,1278.5,2366.1,0.0,14196.175,Big,28e66e56d608575563684efc2d3eea30
4427,112168,RSG,338.945,0.0,0.0,34.67,304.275,0.0,SP,76075910,REPUBLIC SERVICES INC,2015,2010,3644.6000000000004,0.0,0.0,1278.5,2366.1,0.0,15202.944,Big,b5e1ee6e263aa701e05686f4cf14d4be
4428,112168,RSG,320.014,0.0,0.0,100.0,220.014,0.0,SP,76075910,REPUBLIC SERVICES INC,2016,2010,3644.6000000000004,0.0,0.0,1278.5,2366.1,0.0,19362.77,Big,18d87c5073df51ea89a00796e1a185bb
4429,112168,RSG,254.261,0.0,0.0,34.231,220.03,0.0,SP,76075910,REPUBLIC SERVICES INC,2017,2010,3644.6000000000004,0.0,0.0,1278.5,2366.1,0.0,22426.237,Big,b621ce852aa328c70f17ac87725e20d3
4430,112168,RSG,330.034,0.0,0.0,100.0,230.034,0.0,SP,76075910,REPUBLIC SERVICES INC,2018,2010,3644.6000000000004,0.0,0.0,1278.5,2366.1,0.0,23249.025,Big,adbfabb0814fe8fbd33187eee4754bfd
4431,112168,RSG,330.04,0.0,0.0,100.0,230.04,0.0,SP,76075910,REPUBLIC SERVICES INC,2019,2010,3644.6000000000004,0.0,0.0,1278.5,2366.1,0.0,28574.044,Big,43e9f09a433cc482be9aac428de74f56
4432,113490,CCI,215.766,0.0,0.0,90.75,125.016,0.0,SP,22822V10,CROWN CASTLE INC,2010,2010,2188.406,32.518,0.0,830.75,1325.1380000000001,0.0,13139.3009,Big,59154f8bd28380b5027abe3d4f92dcc0
4433,113490,CCI,208.512,0.0,0.0,83.5,125.012,0.0,SP,22822V10,CROWN CASTLE INC,2011,2010,2188.406,32.518,0.0,830.75,1325.1380000000001,0.0,13122.1972,Big,849daf18d0c3f564c0a34079e37cb02a
4434,113490,CCI,209.98,0.0,0.0,85.0,124.98,0.0,SP,22822V10,CROWN CASTLE INC,2012,2010,2188.406,32.518,0.0,830.75,1325.1380000000001,0.0,21154.7864,Big,47e891e0640c27abad38320b1a1b51be
4435,113490,CCI,209.984,0.0,0.0,85.0,124.984,0.0,SP,22822V10,CROWN CASTLE INC,2013,2010,2188.406,32.518,0.0,830.75,1325.1380000000001,0.0,24530.7601,Big,2da37086000655fd6be3d6f277800bc5
4436,113490,CCI,209.963,0.0,0.0,85.0,124.963,0.0,SP,22822V10,CROWN CASTLE INC,2014,2010,2188.406,32.518,0.0,830.75,1325.1380000000001,0.0,26274.5459,Big,8b7d468219a5c72bf2fde9f33272516f
4437,113490,CCI,225.721,15.73,0.0,85.0,124.991,0.0,SP,22822V10,CROWN CASTLE INC,2015,2010,2188.406,32.518,0.0,830.75,1325.1380000000001,0.0,28854.5894,Big,b392370ee3d3eba001773019392d8651
4438,113490,CCI,242.422,0.0,0.0,87.5,154.922,0.0,SP,22822V10,CROWN CASTLE INC,2016,2010,2188.406,32.518,0.0,830.75,1325.1380000000001,0.0,31283.7955,Big,d7039c4117dfecf187fbb9281baa809e
4439,113490,CCI,244.936,0.0,0.0,90.0,154.936,0.0,SP,22822V10,CROWN CASTLE INC,2017,2010,2188.406,32.518,0.0,830.75,1325.1380000000001,0.0,45101.2538,Big,8c96512f296ca1c549b8dfe7527732a3
4440,113490,CCI,252.339,22.387,0.0,75.0,154.952,0.0,SP,22822V10,CROWN CASTLE INC,2018,2010,2188.406,32.518,0.0,830.75,1325.1380000000001,0.0,45081.45,Big,129fcde312072bfb3a69f8fb99a02df6
4441,113490,CCI,286.54,21.545,0.0,85.0,179.995,0.0,SP,22822V10,CROWN CASTLE INC,2019,2010,2188.406,32.518,0.0,830.75,1325.1380000000001,0.0,59134.4,Big,b37726bc808847eb8a5e5309dd0adb36
4442,114524,EBAY,300.826,0.0,0.0,81.0,109.977,109.849,SP,27864210,EBAY INC,2010,2010,2876.2560000000003,17.02,0.0,731.0,1139.595,988.6410000000001,36115.2693,Big,a87503959ab0ffa48d6f31dc44f760e9
4443,114524,EBAY,293.98,0.0,0.0,74.0,219.98,0.0,SP,27864210,EBAY INC,2011,2010,2876.2560000000003,17.02,0.0,731.0,1139.595,988.6410000000001,39019.1507,Big,fc43fc38cbe56aff5d6044cade5ebe72
4444,114524,EBAY,300.773,0.0,0.0,80.786,219.987,0.0,SP,27864210,EBAY INC,2012,2010,2876.2560000000003,17.02,0.0,731.0,1139.595,988.6410000000001,65991.0238,Big,33ef641802ff272517797550920dd414
4445,114524,EBAY,313.048,0.0,0.0,93.0,220.048,0.0,SP,27864210,EBAY INC,2013,2010,2876.2560000000003,17.02,0.0,731.0,1139.595,988.6410000000001,70995.31,Big,aaf1525496b856060e495bc19b0a7b6d
4446,114524,EBAY,309.29,0.0,0.0,89.25,220.04,0.0,SP,27864210,EBAY INC,2014,2010,2876.2560000000003,17.02,0.0,731.0,1139.595,988.6410000000001,68690.88,Big,f6f628f380305eac563c37cf3e85e61a
4447,114524,EBAY,36.198,0.0,0.0,36.198,0.0,0.0,SP,27864210,EBAY INC,2015,2010,2876.2560000000003,17.02,0.0,731.0,1139.595,988.6410000000001,32536.32,Big,feba8eaea0f9a858ba73b9cff8e9882d
4448,114524,EBAY,300.0,0.0,0.0,80.0,220.0,0.0,SP,27864210,EBAY INC,2016,2010,2876.2560000000003,17.02,0.0,731.0,1139.595,988.6410000000001,32273.03,Big,e5e51549b1ba900f5e2227a22c77d16a
4449,114524,EBAY,300.021,0.0,0.0,80.0,220.021,0.0,SP,27864210,EBAY INC,2017,2010,2876.2560000000003,17.02,0.0,731.0,1139.595,988.6410000000001,38834.46,Big,191c280dd7fdec0f775c88711b6e20e8
4450,114524,EBAY,330.0,0.0,0.0,80.0,250.0,0.0,SP,27864210,EBAY INC,2018,2010,2876.2560000000003,17.02,0.0,731.0,1139.595,988.6410000000001,25684.05,Big,ae1302a182973aab720662fb78ed8183
4451,114524,EBAY,348.75,0.0,0.0,98.75,250.0,0.0,SP,27864210,EBAY INC,2019,2010,2876.2560000000003,17.02,0.0,731.0,1139.595,988.6410000000001,28743.56,Big,5cd2fa13b8716c60967719b8ef1d36ab
4452,114628,GS,455.676,0.0,0.0,0.0,267.776,187.9,SP,38141G10,GOLDMAN SACHS GROUP INC,2010,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,,,a084cab079bff4a7f4940d12db518ffd
4453,114628,GS,455.676,0.0,0.0,0.0,267.776,187.9,SP,38141G10,GOLDMAN SACHS GROUP INC,2010,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,,,ed101eb46febcd07cc01a98f994e24aa
4454,114628,GS,478.284,0.0,0.0,0.0,478.284,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2011,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,46689.009,Big,34bb6f7091412e197c453033a51cbae1
4455,114628,GS,478.284,0.0,0.0,0.0,478.284,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2011,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,46689.009,Big,e16d60139fdb4adac10b05a01a11aac1
4456,114628,GS,0.0,0.0,0.0,0.0,0.0,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2012,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,61292.58,Big,b34a838e5720f26ac5e82781c6ba097a
4457,114628,GS,0.0,0.0,0.0,0.0,0.0,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2012,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,61292.58,Big,f9ffc91edb082f7b76dd01dec4804dcd
4458,114628,GS,93.055,10.0,0.0,0.0,83.055,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2013,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,82851.324,Big,2faf4c040a4483caa165058069b9eb39
4459,114628,GS,93.055,10.0,0.0,0.0,83.055,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2013,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,82851.324,Big,762cf00bc54833cccf7e72f9fd805298
4460,114628,GS,593.895,20.0,0.0,0.0,573.895,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2014,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,,,cafc1c246262fbfac1faa6d0a6cd59d7
4461,114628,GS,593.895,20.0,0.0,0.0,573.895,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2014,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,,,873557f2340d6f89d837765de3b789cb
4462,114628,GS,595.189,20.0,0.0,0.0,575.189,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2015,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,,,43673c75d0081a384322ff7123468a26
4463,114628,GS,595.189,20.0,0.0,0.0,575.189,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2015,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,,,30997216e909e1d9ce362bd66e412b03
4464,114628,GS,595.209,20.0,0.0,0.0,575.209,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2016,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,99323.86,Big,f0543f1aa348b401181159e9b96d9cd4
4465,114628,GS,595.209,20.0,0.0,0.0,575.209,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2016,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,99323.86,Big,77462c3d1851ae1db31a7dc142f779fc
4466,114628,GS,575.286,0.0,0.0,0.0,575.286,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2017,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,99076.164,Big,d5620014b04a964336283026c6d667e4
4467,114628,GS,575.286,0.0,0.0,0.0,575.286,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2017,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,99076.164,Big,9f04f070b4380ed8d3f5fdf2e55e9baa
4468,114628,GS,595.224,20.0,0.0,0.0,575.224,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2018,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,,,2c48c0139bc5e129ebbc07edb8954945
4469,114628,GS,595.224,20.0,0.0,0.0,575.224,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2018,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,,,e930a33c08c3c2bf5a7e7068a8a8dded
4470,114628,GS,128.18,5.0,0.0,75.0,48.18,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2019,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,83188.674,Big,1dcf7a1da8813aeced68ad5be35bac0d
4471,114628,GS,128.18,5.0,0.0,75.0,48.18,0.0,SP,38141G10,GOLDMAN SACHS GROUP INC,2019,2010,4554.314,99.559,0.0,0.0,1636.2549999999999,2818.5,83188.674,Big,8b44ee7bf08c0c41bb93b8db02bbe8d8
4472,117768,NVDA,271.6,0.0,0.0,0.0,0.0,271.6,SP,67066G10,NVIDIA CORP,2010,2010,1901.2000000000003,0.0,0.0,0.0,0.0,1901.2000000000003,14078.2595,Big,ed4a8234f5669f49ece9b92453019e06
4473,117768,NVDA,232.75,0.0,0.0,0.0,0.0,232.75,SP,67066G10,NVIDIA CORP,2011,2010,1901.2000000000003,0.0,0.0,0.0,0.0,1901.2000000000003,9042.0611,Medium,9803f8aedeb51d1cff5e64e79b84b1be
4474,117768,NVDA,250.526,0.0,0.0,56.25,0.0,194.276,SP,67066G10,NVIDIA CORP,2012,2010,1901.2000000000003,0.0,0.0,0.0,0.0,1901.2000000000003,7561.4286,Medium,1a65fe4faac5e331c61ebcfe2f22c7b9
4475,117768,NVDA,317.109,0.0,0.0,75.0,0.0,242.109,SP,67066G10,NVIDIA CORP,2013,2010,1901.2000000000003,0.0,0.0,0.0,0.0,1901.2000000000003,8917.5529,Medium,4bce54a2dde5b55be4d566d2b9176d3a
4476,117768,NVDA,300.726,0.0,0.0,75.0,225.726,0.0,SP,67066G10,NVIDIA CORP,2014,2010,1901.2000000000003,0.0,0.0,0.0,0.0,1901.2000000000003,10465.0542,Big,e196fd2d00ed0703e6ca19984f3d8119
4477,117768,NVDA,558.864,0.0,0.0,71.875,486.989,0.0,SP,67066G10,NVIDIA CORP,2015,2010,1901.2000000000003,0.0,0.0,0.0,0.0,1901.2000000000003,15787.31,Big,037289bab3a22c5928de1778c2d558af
4478,117768,NVDA,342.718,0.0,0.0,75.0,267.718,0.0,SP,67066G10,NVIDIA CORP,2016,2010,1901.2000000000003,0.0,0.0,0.0,0.0,1901.2000000000003,63870.3,Big,e6e4d08f6c7b25242d8a500489989f8a
4479,117768,NVDA,359.066,0.0,0.0,75.0,284.066,0.0,SP,67066G10,NVIDIA CORP,2017,2010,1901.2000000000003,0.0,0.0,0.0,0.0,1901.2000000000003,148954.8,Huge,33237aa0f9062bf6376010948c071766
