tic,fyear,roa,EBITDA_margin,NI_rev,roe,eps,chng_price,div_yield,vol,mva,tobinsQ,asset_g,revenue_g,ni_g,employee_g
ABT,2010,0.07780012958133818,0.30321524716506837,0.13154971144452166,0.20663498768432476,2.9904459257497167,-0.09705930541634944,0.03590064704654561,0.1433725319627738,51727.86840000001,1.8699276351156884,0.1344161946487854,0.14308649193376022,-0.1948655705225243,0.23287671232876717
ABT,2011,0.07844546665668385,0.3099086698837739,0.12170645486675219,0.19347304869063547,3.0110240903628998,0.22005459694543994,0.03343410990574427,0.17669248402162474,63862.5782,2.0594868944223785,0.01369989835234331,0.10477343053962862,0.022108343572180278,0.011111111111111072
ABT,2012,0.0886878109097555,0.3151615178947838,0.14954440133912122,0.2231551477508612,3.7819780587784235,0.17289534150299346,0.030687022900763354,0.14073969038322617,76550.72750000001,2.1385556817002778,0.11543479853880334,0.026322210047298844,0.26107313412918276,0.0
ABT,2013,0.05997252811212255,0.20107103625045772,0.11790552911021604,0.10233999443804379,1.6639773451034754,0.2180040381323176,0.014609966084007307,0.1949714802351285,34167.5963,1.7954647251647147,-0.3611506540408511,-0.45207279647268106,-0.5679968874309902,-0.2417582417582418
ABT,2014,0.05533615990308904,0.22102039808366672,0.11280683558057984,0.1061042460280591,1.514553707307854,0.22189615287547038,0.0195468680586406,0.1537805827804131,46365.735700000005,2.1233370248334342,-0.039065955812166764,-0.07327901867447817,-0.11335403726708071,0.11594202898550732
ABT,2015,0.10723204111814193,0.23739279588336193,0.21676059789267335,0.20852387911932488,3.003398600496379,0.029628205744628877,0.02137608550434202,0.21852761548391253,44926.385200000004,2.0892037032996336,-0.0006783767413688357,0.007803625228428812,0.9365148861646235,-0.038961038961038974
ABT,2016,0.026582614969809744,0.23857478540257995,0.0671366230278617,0.0681663258350375,0.950525810509964,-0.08276723625263471,0.027076282218172355,0.23671491887701132,36034.8983,1.6842155905138037,0.2768443765607196,0.021955403087478453,-0.6834727560479312,0.013513513513513598
ABT,2017,0.006255737704918033,0.2561883899233297,0.01741511500547645,0.01543839207690067,0.27357160636429645,0.49536557674666915,0.0185736814438409,0.13933986760089345,68610.3661,1.89980808052459,0.4478031367485664,0.31348007480938,-0.6592857142857143,0.32000000000000006
ABT,2018,0.03525225909219478,0.24730198181699262,0.0774412976649879,0.07757829904337571,1.348812014451883,0.23138050897633988,0.015484584543066502,0.2233578633824,96459.9223,2.435992471231,-0.11904262295081969,0.11639284410368744,3.964360587002097,0.04040404040404044
ABT,2019,0.054310840072473374,0.25247617853560683,0.11556544633901705,0.11859881626351004,2.0919113329168804,0.2696346287953997,0.0147363573566659,0.19529246298946026,122003.01060000001,2.797148358006688,0.010629270689116233,0.04336451043233702,0.5570101351351351,0.03883495145631066
AMD,2010,0.09488315874294924,0.12457653218355405,0.07252848783492455,0.46495557749259625,0.6896046852122987,-0.16082469037291325,0.0,0.4512660594080516,4573.94,1.921422240128928,-0.45318352059925093,0.20192485656116976,0.25265957446808507,-0.17164179104477617
AMD,2011,0.09911182882519176,0.11281973203410475,0.0747563946406821,0.30880503144654087,0.7034383954154728,-0.36245573493214334,0.0,0.5558723487943594,2179.2,1.4398869600322972,-0.0020145044319097583,0.011395133969818394,0.0424628450106157,-0.0006306306306306242
AMD,2012,-0.29575,0.041313168572482475,-0.2181851715234231,-2.1988847583643123,-1.6591865357643758,-0.5839416125083784,0.0,0.5309909877398473,1173.2,1.2933,-0.19257165926524022,-0.17448233861144946,-3.409368635437882,-0.06788064545208694
AMD,2013,-0.01913765275536085,0.04566899414983959,-0.015663332704283828,-0.15257352941176472,-0.11448275862068966,0.5217391099485666,0.0,0.5096865353516258,2261.75,1.5215010375835831,0.08424999999999994,-0.02268535595721133,-0.9298393913778529,0.03201160541586079
AMD,2014,-0.1069816830368994,0.050490374137304755,-0.07319288049400653,-2.1550802139037435,-0.5193298969072165,-0.33417719425518666,0.0,0.40713919394036513,1884.92,1.500376957791346,-0.13142725386211662,0.03906397433478004,3.855421686746988,-0.09221253865617096
AMD,2015,-0.21228690897394661,-0.0556251566023553,-0.16537208719619143,1.6019417475728155,-0.8333333333333334,0.11610484416533495,0.0,0.5564503695885125,2685.04,1.8636346091990994,-0.17467480753915587,-0.27515437704322554,0.6377171215880892,-0.05657066171157221
AMD,2016,-0.1496537187594098,-0.013810861423220975,-0.11633895131086143,-1.1947115384615385,-0.5315508021390374,3.093862899159613,0.0,0.8503064232454178,10186.9,4.067419451972297,0.0681891283370859,0.07040841894262084,-0.24696969696969695,-0.10274647116752378
