signature_index,tdc1
5ea44e682f97ce3cd4e65d91155032c7,9843.348
001bb2033d488a0adb1cbea6addb2c08,13187.935
e2e621a176154b059636ffc468423cca,25891.211
6b161ccca80f27ce88ad0de644edfe07,21165.798
1dd3ffbb5c07d39a3d6c3e0a12e79018,6193.656
43d06f89f2174c1a57e93bb094b9213e,13333.094
ec8feb244f36e4c0f31b267c3a635a09,13863.846
83cdf1e33d62ea982c0601b0cda66b57,14915.566
7383658ca10349e9bade04b0a199009a,11997.585
109e7f1627198fd801f24517b43ac10b,10381.026
8758292236402123bce9a2fbc5bd8979,11101.17
89195df3c2b092889011924c7751da10,18270.277
2cc1160093dc8179aa79882393e2e080,17947.912
2d56863a24fb3dc19a51e1838edbcc75,5913.38
28982ad43d441931e35e039e053a1bfd,20618.563
f645155efe98598bfb0e640595a5c86d,9658.115
0b7d5990335f3a9197c85406be22f953,10419.291
bb1696a783ee25ddeb8bbdd0134ccdba,10888.227
6b7165355f2cf66e780fb4414d0f0eb6,9215.337
a8e415f3f981ef99a93b9baedcb9f3bb,9768.247
8180195d6e28b8f434af3dde9d5b6cdb,11123.643
c7bb73b848c6a307a1dab238214e9245,13090.394
29be92cc65ff8fe8a53c46728ecac2fb,6162.766
0410a614b44a95b5e7b6f2b2a4fefec6,7494.076
de97d36a165f3d0b6d77183f913ee90d,7366.032
9b7269ec533a38f62fb79164eedd199a,4316.721
1a2a4037e9fe31436cbc9837dbdb37a2,4872.075
41c407012e78ecb1c57321f85cb3fe5c,4763.004
fe28c0d2c8e8ff9fe8dbcb69571eb8d0,12400.574
06f57fad74bb72be749fcd95d1d61028,12248.994
9acd52e689aed18340f910320d9b8a95,12035.536
74fcff763e13fe0b94434ae7ae0f99b6,18414.763
bba75bade3e197102d757aead48b060b,15185.123
6b6e73dd63bd73137531f54f48a78c5e,19074.916
541588efd4aadf6a75eab1ec3360b9cf,13513.194
2eb728fff78f4c465c540210ee58c57a,13213.749
625737a48b68703d2e7ff6434bf544f1,14854.731
54f41b11d785c274f7e88fbf8559b19e,6329.602
ecc02f1dd13e3a05cae9312e735ccbfb,5745.369
bdecb7998b618e5522871e9df180d517,6309.368
df2075b6f0e8787b02258c20614d32d2,8142.538
1d23a50e6e41e617f0dfb35d70084a68,9059.905
c367ad4cbd65f0fc04d1e490d2462009,9659.108
ae649b87e247115f8886db93584ac626,8128.481
8aeb89b49f445e4822cff45888852903,7450.999
75a725dabb7cf35ec18b3afb39ce1358,10009.893
440abb5e9c274ecd8a5f5a74028eedc5,11527.57
598330ea04be532fec86e373d5d9db66,12216.998
999bedaf7badada1f83b9ac6c900a506,15937.295
440acedf5b9ee4d5de01a83413ff4d59,7560.2
56b1209013a9fc57669680544a795820,7653.743
9024e88001dec7d070b9906bee084235,8681.934
61d0c4b6a914b9a254ae1071c2b98558,12384.926
51297fca90c74468d614bf1b38e1076a,11519.1
b363838944764ab0362fa06b102629fb,12599.48
3150cdf34e3d3c92f78d7e3e26fa3b5f,15955.703
5d2d1dc151f3b63539bb0d890f4d8363,13094.755
783c8ee12e385c28fbd53e024bd2fafb,3772.841
5d97ebbaa6e68afa71df1a80a437b630,10506.8
43e09cf52638ccc18ee97cb83c83621a,3011.0
35b28a13071701a6d877c9b63314fa82,4289.2
faf15c631954fb1774976e02dbd1e747,14005.086
68942222d8032b4b7bebdda1c161cfb4,13911.065
1257ae88f286a05373de41ce13b65c80,14974.829
220171340276986b8292b4a6bca339f4,15043.51
63ae5dbbc9096228d5e5413b792837a4,15193.838
e2e6676a8d41e73177fa9519d7fcda8d,10732.619
cc797fdf4da36b4aa46edbfba42cb6a8,8339.394
56594361e58bd941c58fe25526e62c4f,6108.487
588fdfd51a8602b4117760ec700380ce,6782.757
a3e3ac87b1f7a14ca5a6b30e364f5cdc,7941.331
d81ae742c02e1f3453051a2337f4b16d,16380.444
56d51c5316d6d8cee6d97dc62d222ed4,17576.224
a332024896991b9fbbd2d7134a2d1045,18431.219
205b294e79ff402e5b47229d5f581f14,10816.847
6c1476e5e18a6ba37f427ef9ae592483,13536.62
03e0780f113bbbd56da4768a8850c600,14865.504
42d448577eee55f11cf3dc9256799226,22275.176
0fdc1b926172a860d94854ccd5807c93,18607.103
6389103d5ad84c629351a96ed8b842c9,19023.145
8f99ba5ed50a282bc66c88298a91dc25,7591.777
ebcf923b1ba0b5e9bf8f12fc2a4dd1e6,2644.03
e15d085d6ae60533508cb6e1d4c35646,8597.305
f5f05dbaff78e032079c8c4581e54eab,9114.776
7e2ca550f64e1a9bf48b01b6a301a585,8939.938
c9e6e7eef8b9de8105aa509cb2af284d,9561.134
5eabdc0241dfb4a52c7270a192987d1b,10493.832
7c8d7fd6390b8b5ce929afbed0132022,12643.005
8fa271f0427e21e5e7926b419b840683,7482.248
6a8d7eac11b9fc00f14718dd2832013c,8243.107
a040f492d77aff65b2214a5b860d04af,8400.479
